Minimal R Export

Pixel,Wavenumber,Processed
1,229.68,9654
2,231.77,10259.33
3,233.85,10748.3
4,235.94,11145.9
5,238.02,11388.33
6,240.1,11519.67
7,242.18,11623.1
8,244.26,11632.6
9,246.34,11605.77
10,248.42,11539.3
11,250.5,11453.73
12,252.58,11316.93
13,254.66,11218.07
14,256.73,11081.03
15,258.8,10984.47
16,260.88,10872.93
17,262.95,10722.87
18,265.02,10692.23
19,267.09,10580
20,269.16,10488.4
21,271.23,10398.6
22,273.3,10314.07
23,275.37,10225.3
24,277.43,10117.3
25,279.5,10051.23
26,281.56,9915.67
27,283.63,9804.47
28,285.69,9740.03
29,287.75,9658.1
30,289.81,9544.4
31,291.87,9490.93
32,293.93,9369.83
33,295.99,9274
34,298.05,9215.53
35,300.1,9156.3
36,302.16,9093
37,304.21,9027.53
38,306.26,8995.83
39,308.32,8948.97
40,310.37,8911.33
41,312.42,8881.63
42,314.47,8880.73
43,316.52,8864.2
44,318.57,8824.7
45,320.61,8859.4
46,322.66,8862.8
47,324.7,8859.63
48,326.75,8852.83
49,328.79,8916.07
50,330.83,8898.5
51,332.88,8877.87
52,334.92,8912.17
53,336.96,8941.83
54,338.99,8953.83
55,341.03,8976.3
56,343.07,8973.27
57,345.11,8992
58,347.14,9011.6
59,349.17,9067.83
60,351.21,9041.6
61,353.24,9116.63
62,355.27,9087
63,357.3,9161.13
64,359.33,9191.93
65,361.36,9202.6
66,363.39,9223.47
67,365.41,9269.03
68,367.44,9308.43
69,369.47,9357.53
70,371.49,9396.9
71,373.51,9380.97
72,375.54,9491.07
73,377.56,9507.23
74,379.58,9562.8
75,381.6,9618.67
76,383.61,9614.63
77,385.63,9708.1
78,387.65,9758.77
79,389.66,9793.53
80,391.68,9858.33
81,393.69,9899.97
82,395.71,9960.87
83,397.72,10030.5
84,399.73,10105.43
85,401.74,10139.2
86,403.75,10182.83
87,405.76,10277.97
88,407.77,10339.3
89,409.77,10406.2
90,411.78,10483.8
91,413.78,10550.83
92,415.79,10602.5
93,417.79,10643.5
94,419.79,10700.7
95,421.79,10747.03
96,423.79,10772.87
97,425.79,10818.7
98,427.79,10859.03
99,429.79,10883.2
100,431.78,10920.77
101,433.78,10977.6
102,435.77,11020.5
103,437.77,11039.67
104,439.76,11108.8
105,441.75,11155.87
106,443.74,11191.2
107,445.73,11272.43
108,447.72,11296.77
109,449.71,11340.87
110,451.7,11389.97
111,453.68,11468.13
112,455.67,11476.87
113,457.65,11539.7
114,459.64,11580.7
115,461.62,11644.77
116,463.6,11665.63
117,465.58,11715.3
118,467.56,11762.33
119,469.54,11804.03
120,471.52,11837.7
121,473.49,11900.8
122,475.47,11958.07
123,477.44,12005.6
124,479.42,12029.3
125,481.39,12029
126,483.36,12069.03
127,485.34,12087.17
128,487.31,12060.7
129,489.28,12042
130,491.24,12059.37
131,493.21,11974.37
132,495.18,11970.5
133,497.14,11931.87
134,499.11,11874.13
135,501.07,11864.57
136,503.04,11803.63
137,505,11784.03
138,506.96,11759.17
139,508.92,11781.77
140,510.88,11810.7
141,512.84,11808.9
142,514.79,11867.07
143,516.75,11887.77
144,518.71,11967.77
145,520.66,11946.17
146,522.62,11998.4
147,524.57,12014.7
148,526.52,12048.13
149,528.47,12050.03
150,530.42,12108.9
151,532.37,12152.5
152,534.32,12239.17
153,536.27,12195.53
154,538.21,12305.2
155,540.16,12320.03
156,542.1,12290.1
157,544.04,12284.53
158,545.99,12262.37
159,547.93,12236.1
160,549.87,12197.67
161,551.81,12162.77
162,553.75,12146.1
163,555.69,12119.43
164,557.62,12152.47
165,559.56,12157.6
166,561.49,12139.27
167,563.43,12199.5
168,565.36,12219.43
169,567.29,12240.87
170,569.23,12279.93
171,571.16,12288.2
172,573.09,12352
173,575.01,12359.5
174,576.94,12399.77
175,578.87,12429.37
176,580.79,12434.3
177,582.72,12533.1
178,584.64,12604.7
179,586.57,12650
180,588.49,12737.03
181,590.41,12837.47
182,592.33,12922.53
183,594.25,13045.47
184,596.17,13185.67
185,598.08,13292.4
186,600,13425.5
187,601.92,13670.17
188,603.83,13811.23
189,605.74,13966.27
190,607.66,14153.67
191,609.57,14338.63
192,611.48,14559.83
193,613.39,14761
194,615.3,15027.13
195,617.21,15231.53
196,619.11,15453.67
197,621.02,15650.5
198,622.92,15881.93
199,624.83,16063.3
200,626.73,16259.9
201,628.63,16469.37
202,630.53,16628.67
203,632.44,16807.8
204,634.33,16991.47
205,636.23,17191.23
206,638.13,17411.6
207,640.03,17525.93
208,641.92,17901.37
209,643.82,18057.47
210,645.71,18268.4
211,647.61,18468.53
212,649.5,18673.63
213,651.39,18865.3
214,653.28,19084.37
215,655.17,19296.1
216,657.06,19487.13
217,658.94,19723
218,660.83,19927.07
219,662.72,20105.47
220,664.6,20325.2
221,666.48,20507.67
222,668.37,20629.8
223,670.25,20807.33
224,672.13,20936.53
225,674.01,21059.93
226,675.89,21211.97
227,677.77,21258.53
228,679.64,21384.97
229,681.52,21465.57
230,683.39,21489.13
231,685.27,21583.63
232,687.14,21595.13
233,689.01,21669
234,690.88,21710.53
235,692.76,21746.37
236,694.62,21753.33
237,696.49,21754.23
238,698.36,21799.9
239,700.23,21777.9
240,702.09,21773
241,703.96,21724.4
242,705.82,21696.33
243,707.68,21668.97
244,709.55,21580.9
245,711.41,21523.83
246,713.27,21428.63
247,715.13,21362.1
248,716.99,21224.83
249,718.84,21143.03
250,720.7,21063.37
251,722.55,21019.2
252,724.41,20894.67
253,726.26,20898.5
254,728.11,20894.63
255,729.97,20885.37
256,731.82,20910.87
257,733.67,20897.87
258,735.52,20902.4
259,737.36,20838.57
260,739.21,20749.3
261,741.06,20604.83
262,742.9,20505.67
263,744.75,20340.8
264,746.59,20296.27
265,748.43,20177.63
266,750.27,20144.47
267,752.11,20129.83
268,753.95,20008.63
269,755.79,19967.07
270,757.63,19888.47
271,759.46,19898.37
272,761.3,19785.3
273,763.13,19743.3
274,764.97,19718.47
275,766.8,19689.6
276,768.63,19594.23
277,770.46,19581.13
278,772.29,19556.37
279,774.12,19520.13
280,775.95,19551.13
281,777.78,19494.03
282,779.6,19482.83
283,781.43,19438.13
284,783.25,19419.23
285,785.08,19429.87
286,786.9,19415
287,788.72,19383.4
288,790.54,19399.27
289,792.36,19351.27
290,794.18,19307.3
291,796,19315.07
292,797.81,19262.47
293,799.63,19246.1
294,801.44,19222.07
295,803.26,19178.17
296,805.07,19193.87
297,806.88,19190.2
298,808.69,19214.4
299,810.5,19277.57
300,812.31,19309.4
301,814.12,19356.4
302,815.93,19343.93
303,817.74,19350.7
304,819.54,19306.87
305,821.35,19290.8
306,823.15,19192.97
307,824.95,19164.67
308,826.75,19166
309,828.55,19087.37
310,830.35,19097.33
311,832.15,19081.83
312,833.95,19070.37
313,835.75,19036.27
314,837.54,19088.33
315,839.34,19070.13
316,841.13,19135.4
317,842.92,19144.23
318,844.72,19168.7
319,846.51,19215.17
320,848.3,19215.73
321,850.09,19154.33
322,851.88,19173.67
323,853.66,19134.03
324,855.45,19066.83
325,857.24,18974.83
326,859.02,18885.6
327,860.8,18780
328,862.59,18698.53
329,864.37,18587.83
330,866.15,18509.67
331,867.93,18436.4
332,869.71,18312.77
333,871.49,18271.07
334,873.26,18132.5
335,875.04,18038.33
336,876.81,17931.9
337,878.59,17858.3
338,880.36,17741.5
339,882.13,17662.37
340,883.9,17596.07
341,885.68,17486.87
342,887.44,17403.47
343,889.21,17356.23
344,890.98,17300.23
345,892.75,17261.43
346,894.51,17142.13
347,896.28,17086.77
348,898.04,17027.33
349,899.8,16960.9
350,901.57,16933.7
351,903.33,16886.13
352,905.09,16838.8
353,906.85,16796.43
354,908.6,16754
355,910.36,16738.6
356,912.12,16687.47
357,913.87,16654.53
358,915.63,16637.4
359,917.38,16641.93
360,919.13,16628.53
361,920.88,16624.23
362,922.63,16614.53
363,924.38,16642.3
364,926.13,16639.6
365,927.88,16664
366,929.63,16654.6
367,931.37,16641.77
368,933.12,16677.47
369,934.86,16648.23
370,936.6,16617.83
371,938.35,16594
372,940.09,16585.73
373,941.83,16558.8
374,943.57,16552.13
375,945.3,16535.77
376,947.04,16501.5
377,948.78,16501.03
378,950.51,16433.1
379,952.25,16422.9
380,953.98,16381.77
381,955.71,16284.3
382,957.44,16273.53
383,959.17,16225.97
384,960.9,16141.47
385,962.63,16160.9
386,964.36,16025.57
387,966.09,16000.77
388,967.81,15943.27
389,969.54,15869.67
390,971.26,15821
391,972.98,15768.07
392,974.71,15717.97
393,976.43,15649.57
394,978.15,15590.43
395,979.87,15550.8
396,981.58,15476.03
397,983.3,15450.27
398,985.02,15434.73
399,986.73,15392.73
400,988.45,15383.4
401,990.16,15394.7
402,991.87,15387.13
403,993.59,15525.13
404,995.3,15724.4
405,997.01,15979.77
406,998.71,16285.63
407,1000.42,16432.67
408,1002.13,16363.23
409,1003.83,16110.5
410,1005.54,15719.77
411,1007.24,15344.17
412,1008.95,15041.6
413,1010.65,14785.43
414,1012.35,14616.33
415,1014.05,14462.13
416,1015.75,14374.97
417,1017.45,14342.27
418,1019.14,14314.67
419,1020.84,14296.37
420,1022.54,14302.73
421,1024.23,14299.63
422,1025.92,14276.8
423,1027.62,14248.03
424,1029.31,14208.37
425,1031,14138.2
426,1032.69,14052.77
427,1034.38,13989.4
428,1036.06,13983.7
429,1037.75,13919.2
430,1039.44,13867.87
431,1041.12,13891.93
432,1042.81,13844.03
433,1044.49,13817.97
434,1046.17,13758.1
435,1047.85,13723.63
436,1049.53,13670.43
437,1051.21,13568.5
438,1052.89,13522.37
439,1054.57,13433.37
440,1056.24,13349.4
441,1057.92,13280.27
442,1059.59,13148.97
443,1061.27,13060.53
444,1062.94,12929.67
445,1064.61,12843.83
446,1066.28,12746.1
447,1067.95,12609.43
448,1069.62,12512.13
449,1071.29,12397.63
450,1072.95,12310.8
451,1074.62,12267.1
452,1076.29,12148.13
453,1077.95,12148.9
454,1079.61,12070.93
455,1081.27,12009.37
456,1082.94,11973.27
457,1084.6,11902.97
458,1086.26,11882.4
459,1087.91,11829.97
460,1089.57,11763.1
461,1091.23,11714.6
462,1092.88,11682.6
463,1094.54,11644.27
464,1096.19,11590.13
465,1097.84,11532.67
466,1099.49,11489.4
467,1101.15,11445.43
468,1102.79,11399.67
469,1104.44,11373.63
470,1106.09,11363.73
471,1107.74,11412.27
472,1109.38,11345.93
473,1111.03,11363.3
474,1112.67,11369.6
475,1114.32,11336.2
476,1115.96,11329.6
477,1117.6,11306.8
478,1119.24,11306.47
479,1120.88,11240.87
480,1122.52,11204.67
481,1124.15,11208.53
482,1125.79,11152.07
483,1127.43,11124.43
484,1129.06,11084.5
485,1130.69,11043.83
486,1132.33,10998.1
487,1133.96,10962.3
488,1135.59,10931.13
489,1137.22,10874.4
490,1138.85,10841.8
491,1140.47,10799.63
492,1142.1,10736.83
493,1143.73,10694.43
494,1145.35,10675.1
495,1146.98,10602.17
496,1148.6,10599.8
497,1150.22,10572.5
498,1151.84,10552.53
499,1153.46,10509.73
500,1155.08,10501.33
501,1156.7,10458.2
502,1158.32,10449.87
503,1159.93,10427.43
504,1161.55,10411.73
505,1163.16,10349.23
506,1164.78,10334.27
507,1166.39,10342.9
508,1168,10301.17
509,1169.61,10298.2
510,1171.22,10224.77
511,1172.83,10208.57
512,1174.44,10173.8
513,1176.04,10058
514,1177.65,10037.33
515,1179.26,9929.6
516,1180.86,9907.5
517,1182.46,9853.13
518,1184.06,9838.17
519,1185.67,9774.17
520,1187.27,9757.57
521,1188.86,9707.9
522,1190.46,9677.93
523,1192.06,9650.4
524,1193.66,9635.7
525,1195.25,9650
526,1196.85,9598.23
527,1198.44,9566.43
528,1200.03,9502.6
529,1201.62,9534.83
530,1203.21,9474
531,1204.8,9446.97
532,1206.39,9420.07
533,1207.98,9339.83
534,1209.57,9307.3
535,1211.15,9268.8
536,1212.74,9209.17
537,1214.32,9171.83
538,1215.91,9101.23
539,1217.49,9061.6
540,1219.07,8997
541,1220.65,8930.03
542,1222.23,8905.07
543,1223.81,8830.2
544,1225.38,8798.27
545,1226.96,8711.37
546,1228.53,8666.2
547,1230.11,8640.4
548,1231.68,8562.43
549,1233.25,8527.33
550,1234.83,8470.2
551,1236.4,8441.73
552,1237.97,8395.57
553,1239.54,8355.43
554,1241.1,8301.73
555,1242.67,8271.07
556,1244.24,8222.33
557,1245.8,8144.6
558,1247.36,8134.03
559,1248.93,8029.9
560,1250.49,7995.23
561,1252.05,7923.23
562,1253.61,7857.23
563,1255.17,7817.77
564,1256.73,7732.57
565,1258.28,7695.7
566,1259.84,7609.33
567,1261.4,7537.83
568,1262.95,7528.6
569,1264.5,7455.63
570,1266.06,7412.4
571,1267.61,7344.87
572,1269.16,7265.17
573,1270.71,7229.27
574,1272.26,7196.37
575,1273.8,7109.27
576,1275.35,7076.6
577,1276.9,7037.67
578,1278.44,6954
579,1279.99,6956.13
580,1281.53,6909.53
581,1283.07,6840.93
582,1284.61,6792.13
583,1286.15,6750.7
584,1287.69,6677.23
585,1289.23,6649.5
586,1290.77,6541.5
587,1292.3,6520.43
588,1293.84,6437.33
589,1295.37,6358.77
590,1296.9,6316.63
591,1298.44,6249.8
592,1299.97,6223.03
593,1301.5,6153.07
594,1303.03,6115.6
595,1304.56,6072.33
596,1306.08,6007.53
597,1307.61,5955.8
598,1309.14,5944.33
599,1310.66,5880.43
600,1312.19,5842.43
601,1313.71,5786.1
602,1315.23,5748.8
603,1316.75,5730.97
604,1318.27,5689.43
605,1319.79,5636.17
606,1321.31,5590.17
607,1322.83,5558.5
608,1324.34,5510.3
609,1325.86,5450.47
610,1327.37,5441.07
611,1328.88,5380.33
612,1330.4,5315.9
613,1331.91,5300.93
614,1333.42,5252.03
615,1334.93,5188.87
616,1336.44,5152.07
617,1337.94,5151.07
618,1339.45,5068.47
619,1340.96,5011.87
620,1342.46,4972.8
621,1343.97,4927.43
622,1345.47,4896.7
623,1346.97,4877.3
624,1348.47,4823.1
625,1349.97,4770.77
626,1351.47,4733.03
627,1352.97,4668.87
628,1354.46,4672.7
629,1355.96,4629.97
630,1357.46,4599.97
631,1358.95,4555.47
632,1360.44,4519.47
633,1361.94,4506.73
634,1363.43,4467.87
635,1364.92,4450.23
636,1366.41,4413.3
637,1367.9,4391.67
638,1369.38,4359.83
639,1370.87,4342.3
640,1372.36,4312.5
641,1373.84,4272.47
642,1375.32,4282.2
643,1376.81,4273.77
644,1378.29,4219.6
