Minimal R Export

Pixel,Wavenumber,Processed
1,229.68,8851.6
2,231.77,9413.3
3,233.85,9874.97
4,235.94,10221.07
5,238.02,10447.13
6,240.1,10601.3
7,242.18,10688.4
8,244.26,10698.77
9,246.34,10670.43
10,248.42,10640.47
11,250.5,10559.83
12,252.58,10441
13,254.66,10345.43
14,256.73,10223.2
15,258.8,10118.63
16,260.88,10046.4
17,262.95,9948.2
18,265.02,9916.5
19,267.09,9795.7
20,269.16,9738
21,271.23,9638.33
22,273.3,9558.37
23,275.37,9517.53
24,277.43,9406.93
25,279.5,9306.5
26,281.56,9247.9
27,283.63,9123.9
28,285.69,9045.07
29,287.75,8950.7
30,289.81,8893.53
31,291.87,8810.93
32,293.93,8713.8
33,295.99,8637.8
34,298.05,8572
35,300.1,8485.3
36,302.16,8450.83
37,304.21,8410.77
38,306.26,8368.87
39,308.32,8351.1
40,310.37,8301.5
41,312.42,8295.87
42,314.47,8265.97
43,316.52,8254.73
44,318.57,8249.63
45,320.61,8283.63
46,322.66,8295.53
47,324.7,8255.57
48,326.75,8263.7
49,328.79,8282
50,330.83,8276.27
51,332.88,8296.73
52,334.92,8327.97
53,336.96,8351.57
54,338.99,8354.77
55,341.03,8331.57
56,343.07,8374.7
57,345.11,8421.6
58,347.14,8451.7
59,349.17,8500.23
60,351.21,8489.07
61,353.24,8488.33
62,355.27,8544.37
63,357.3,8588.83
64,359.33,8601.3
65,361.36,8626.5
66,363.39,8669.73
67,365.41,8697.43
68,367.44,8713.07
69,369.47,8742.87
70,371.49,8773.7
71,373.51,8832.1
72,375.54,8948.67
73,377.56,8958.07
74,379.58,9008.7
75,381.6,9015.97
76,383.61,9082.7
77,385.63,9158.67
78,387.65,9175.23
79,389.66,9271.53
80,391.68,9286.33
81,393.69,9322.93
82,395.71,9353.07
83,397.72,9442.9
84,399.73,9490.97
85,401.74,9536.83
86,403.75,9632.97
87,405.76,9695.57
88,407.77,9734.23
89,409.77,9840
90,411.78,9902.3
91,413.78,9976.8
92,415.79,10037.07
93,417.79,10055.93
94,419.79,10093.33
95,421.79,10099.6
96,423.79,10181.77
97,425.79,10236.53
98,427.79,10263.97
99,429.79,10309.8
100,431.78,10338.43
101,433.78,10343.73
102,435.77,10395.03
103,437.77,10458.43
104,439.76,10524.43
105,441.75,10580.67
106,443.74,10631.4
107,445.73,10627.37
108,447.72,10659.9
109,449.71,10754.73
110,451.7,10811.93
111,453.68,10851.67
112,455.67,10903.6
113,457.65,10914
114,459.64,10993.13
115,461.62,11045.17
116,463.6,11072.67
117,465.58,11106.27
118,467.56,11142.83
119,469.54,11212.97
120,471.52,11277.77
121,473.49,11302.47
122,475.47,11381.3
123,477.44,11426.67
124,479.42,11431.33
125,481.39,11459.03
126,483.36,11479.8
127,485.34,11509.8
128,487.31,11441.6
129,489.28,11483.53
130,491.24,11475.87
131,493.21,11461.57
132,495.18,11425.87
133,497.14,11353.37
134,499.11,11315.17
135,501.07,11302.03
136,503.04,11241.3
137,505,11234.13
138,506.96,11246.73
139,508.92,11252.23
140,510.88,11228
141,512.84,11216.77
142,514.79,11270.37
143,516.75,11332.77
144,518.71,11361.4
145,520.66,11403.5
146,522.62,11413.5
147,524.57,11385.03
148,526.52,11419.33
149,528.47,11441.33
150,530.42,11477.3
151,532.37,11548.73
152,534.32,11611.33
153,536.27,11627.53
154,538.21,11667.27
155,540.16,11676.9
156,542.1,11701.6
157,544.04,11682.17
158,545.99,11686.17
159,547.93,11676.83
160,549.87,11656.13
161,551.81,11643
162,553.75,11622.5
163,555.69,11643.43
164,557.62,11678.1
165,559.56,11696.07
166,561.49,11679.3
167,563.43,11703.77
168,565.36,11721.1
169,567.29,11772.63
170,569.23,11802.6
171,571.16,11823.37
172,573.09,11893.47
173,575.01,11872.57
174,576.94,11890.6
175,578.87,11942.33
176,580.79,12024.73
177,582.72,12089
178,584.64,12163.43
179,586.57,12220.93
180,588.49,12311.73
181,590.41,12376.67
182,592.33,12474.73
183,594.25,12637.07
184,596.17,12736.77
185,598.08,12899.93
186,600,12997.23
187,601.92,13174.3
188,603.83,13327.9
189,605.74,13525.4
190,607.66,13703.67
191,609.57,13927.07
192,611.48,14149.5
193,613.39,14296.17
194,615.3,14509.97
195,617.21,14728.17
196,619.11,14945.43
197,621.02,15162.23
198,622.92,15416.4
199,624.83,15599.8
200,626.73,15747.37
201,628.63,15955.07
202,630.53,16157.7
203,632.44,16354.13
204,634.33,16538.2
205,636.23,16748.63
206,638.13,16939.93
207,640.03,17077.4
208,641.92,17456.23
209,643.82,17658.27
210,645.71,17830.87
211,647.61,18033.9
212,649.5,18259.77
213,651.39,18462.8
214,653.28,18692.6
215,655.17,18907.43
216,657.06,19108.97
217,658.94,19304
218,660.83,19545.6
219,662.72,19704.47
220,664.6,19897.47
221,666.48,20091.13
222,668.37,20260.5
223,670.25,20435.8
224,672.13,20550.63
225,674.01,20702.27
226,675.89,20802.03
227,677.77,20890.37
