Minimal R Export

Pixel,Wavenumber,Processed
1,229.68,9694.63
2,231.77,10316.47
3,233.85,10793.73
4,235.94,11164.17
5,238.02,11421.13
6,240.1,11569.8
7,242.18,11670.2
8,244.26,11669.13
9,246.34,11639.83
10,248.42,11585.9
11,250.5,11497.27
12,252.58,11387.17
13,254.66,11244.87
14,256.73,11121.83
15,258.8,11017.83
16,260.88,10930.57
17,262.95,10802.53
18,265.02,10758.63
19,267.09,10658.6
20,269.16,10565.5
21,271.23,10437.27
22,273.3,10365.13
23,275.37,10286.87
24,277.43,10184.9
25,279.5,10113.33
26,281.56,9988.33
27,283.63,9890.57
28,285.69,9794.97
29,287.75,9721.77
30,289.81,9615.57
31,291.87,9536.23
32,293.93,9444.43
33,295.99,9336.03
34,298.05,9280.73
35,300.1,9212.73
36,302.16,9169.33
37,304.21,9096.67
38,306.26,9080.33
39,308.32,9024.6
40,310.37,8990.03
41,312.42,8959
42,314.47,8940.43
43,316.52,8938.93
44,318.57,8908.63
45,320.61,8955.53
46,322.66,8946
47,324.7,8946.1
48,326.75,8942.07
49,328.79,8990.8
50,330.83,9005.33
51,332.88,8975.97
52,334.92,9021.2
53,336.96,9037.07
54,338.99,9045.07
55,341.03,9069.9
56,343.07,9065.2
57,345.11,9099.13
58,347.14,9114.63
59,349.17,9165.87
60,351.21,9141.23
61,353.24,9190.8
62,355.27,9167.97
63,357.3,9245.1
64,359.33,9283.73
65,361.36,9299.7
66,363.39,9334.53
67,365.41,9366.8
68,367.44,9415.4
69,369.47,9468.3
70,371.49,9511.73
71,373.51,9504.57
72,375.54,9621.27
73,377.56,9631.43
74,379.58,9683.07
75,381.6,9752.67
76,383.61,9755.47
77,385.63,9829.9
78,387.65,9894.87
79,389.66,9930.23
80,391.68,10005.7
81,393.69,10032.57
82,395.71,10097.1
83,397.72,10173.27
84,399.73,10224.33
85,401.74,10293.43
86,403.75,10331.43
87,405.76,10435.9
88,407.77,10504.4
89,409.77,10570.9
90,411.78,10642.2
91,413.78,10723.93
92,415.79,10775.2
93,417.79,10829.9
94,419.79,10868.77
95,421.79,10908.23
96,423.79,10929.63
97,425.79,10971.77
98,427.79,11026.17
99,429.79,11061.43
100,431.78,11099.17
101,433.78,11174.43
102,435.77,11199.33
103,437.77,11223.7
104,439.76,11299.57
105,441.75,11349.9
106,443.74,11391.77
107,445.73,11463.07
108,447.72,11470
109,449.71,11529.6
110,451.7,11592.37
111,453.68,11669.67
112,455.67,11691.63
113,457.65,11740.37
114,459.64,11786.83
115,461.62,11851.23
116,463.6,11874.17
117,465.58,11918.63
118,467.56,11969.03
119,469.54,12013.13
120,471.52,12062.37
121,473.49,12104.53
122,475.47,12184.53
123,477.44,12221.87
124,479.42,12257.9
125,481.39,12255.6
126,483.36,12302.93
127,485.34,12328.93
128,487.31,12288.93
129,489.28,12279.83
130,491.24,12294.27
131,493.21,12235.7
132,495.18,12218.4
133,497.14,12156.83
134,499.11,12121.5
135,501.07,12114.93
136,503.04,12045.13
137,505,12029.3
138,506.96,11999.57
139,508.92,12033.4
140,510.88,12034.7
141,512.84,12046
142,514.79,12123.67
143,516.75,12133.93
144,518.71,12203.37
145,520.66,12210.57
146,522.62,12255.23
147,524.57,12278.33
148,526.52,12309.5
149,528.47,12313.33
150,530.42,12364.03
151,532.37,12419.27
152,534.32,12505.67
153,536.27,12458.1
154,538.21,12563.7
155,540.16,12583.8
156,542.1,12577.1
157,544.04,12544.97
158,545.99,12533.7
159,547.93,12499.97
160,549.87,12484.43
161,551.81,12444.3
162,553.75,12440.27
163,555.69,12404.07
164,557.62,12440.1
165,559.56,12469.33
166,561.49,12445.5
167,563.43,12500.87
168,565.36,12496.23
169,567.29,12536.53
170,569.23,12575.23
171,571.16,12592.6
172,573.09,12666.07
173,575.01,12664.07
174,576.94,12702.23
175,578.87,12738.4
176,580.79,12771.33
177,582.72,12859.03
178,584.64,12923.87
179,586.57,12967.77
180,588.49,13061.83
181,590.41,13183.93
182,592.33,13276.97
183,594.25,13402.2
184,596.17,13550.37
185,598.08,13659.77
186,600,13801.33
187,601.92,14060.73
188,603.83,14218.43
189,605.74,14378.23
190,607.66,14580.37
191,609.57,14761.23
192,611.48,14989.53
193,613.39,15214.17
194,615.3,15474.2
195,617.21,15690.4
196,619.11,15943.43
197,621.02,16123.23
198,622.92,16397.8
199,624.83,16569.9
200,626.73,16753.53
201,628.63,16986.43
202,630.53,17144.63
203,632.44,17356.97
204,634.33,17523.73
205,636.23,17747.23
206,638.13,17976.47
207,640.03,18105.9
208,641.92,18507.17
209,643.82,18673.4
210,645.71,18896.57
211,647.61,19079.87
212,649.5,19297.4
213,651.39,19507.97
214,653.28,19726
215,655.17,19953.6
216,657.06,20155.6
217,658.94,20397.33
218,660.83,20591.87
219,662.72,20765.6
220,664.6,20996.07
221,666.48,21205.13
222,668.37,21308.03
223,670.25,21497.13
224,672.13,21621.3
225,674.01,21773
226,675.89,21904.83
227,677.77,21964.07
228,679.64,22077.9
229,681.52,22161.77
230,683.39,22203.03
231,685.27,22322.17
232,687.14,22346.4
233,689.01,22369.9
234,690.88,22430.57
235,692.76,22468.47
236,694.62,22503.03
237,696.49,22485.67
238,698.36,22511.67
239,700.23,22519.9
240,702.09,22504.73
241,703.96,22428.23
242,705.82,22424.07
243,707.68,22386.5
244,709.55,22309.77
245,711.41,22238.73
246,713.27,22121.8
247,715.13,22060.9
248,716.99,21908.23
249,718.84,21879.5
250,720.7,21762.43
251,722.55,21700.47
252,724.41,21593.37
253,726.26,21594.63
254,728.11,21573.83
255,729.97,21547.03
256,731.82,21566.73
257,733.67,21564.17
258,735.52,21568.77
259,737.36,21498.17
260,739.21,21413.8
261,741.06,21295.1
262,742.9,21178.7
263,744.75,21016.97
264,746.59,20954
265,748.43,20853.3
266,750.27,20796.93
267,752.11,20777.7
268,753.95,20666.47
269,755.79,20602.9
270,757.63,20553
271,759.46,20565.9
272,761.3,20424.23
273,763.13,20373.97
274,764.97,20338.3
275,766.8,20315.97
276,768.63,20250.1
277,770.46,20220.67
278,772.29,20203.73
279,774.12,20144.43
280,775.95,20159.37
281,777.78,20135.73
282,779.6,20133.17
283,781.43,20095.1
284,783.25,20073.03
285,785.08,20075.97
286,786.9,20039.37
287,788.72,20040.9
288,790.54,20026.3
289,792.36,19971.17
290,794.18,19939.8
291,796,19947.63
292,797.81,19894.77
293,799.63,19851.2
294,801.44,19825.33
295,803.26,19794
296,805.07,19838.97
297,806.88,19817.6
298,808.69,19856.27
299,810.5,19890.37
300,812.31,19908.37
301,814.12,19966.93
302,815.93,19974.23
303,817.74,19966.7
304,819.54,19919.67
305,821.35,19907.6
306,823.15,19826.1
307,824.95,19769.7
308,826.75,19751
309,828.55,19715.3
310,830.35,19698.5
311,832.15,19674.5
312,833.95,19696.97
313,835.75,19631.57
314,837.54,19683.13
315,839.34,19691.27
316,841.13,19733.87
317,842.92,19775.83
318,844.72,19785.63
319,846.51,19833.1
320,848.3,19835.5
321,850.09,19779.1
322,851.88,19796.23
323,853.66,19756.77
324,855.45,19685.8
325,857.24,19565.33
326,859.02,19467.6
327,860.8,19386.57
328,862.59,19274.83
329,864.37,19188.1
330,866.15,19097.03
331,867.93,19029.9
332,869.71,18901.57
333,871.49,18856.57
334,873.26,18724.7
335,875.04,18610.73
336,876.81,18520.2
337,878.59,18451.6
338,880.36,18333.07
339,882.13,18243.97
340,883.9,18175.37
341,885.68,18079.1
342,887.44,17983.03
343,889.21,17916.57
344,890.98,17845.4
345,892.75,17812.9
346,894.51,17700.17
347,896.28,17639.17
348,898.04,17604.67
349,899.8,17502.33
350,901.57,17504.5
351,903.33,17451.27
352,905.09,17390.7
353,906.85,17358.57
354,908.6,17293.77
355,910.36,17290.73
356,912.12,17222.73
357,913.87,17199.73
358,915.63,17184.93
359,917.38,17183.27
360,919.13,17158.6
361,920.88,17154.37
362,922.63,17168.03
363,924.38,17193.27
364,926.13,17180.13
365,927.88,17209.4
366,929.63,17196.57
367,931.37,17177.87
368,933.12,17229.57
369,934.86,17201.93
370,936.6,17179.5
371,938.35,17136.43
372,940.09,17131.3
373,941.83,17095.13
374,943.57,17085.5
375,945.3,17076.67
376,947.04,17056.07
377,948.78,17041.23
378,950.51,16980.53
379,952.25,16953.67
380,953.98,16934.83
381,955.71,16862.8
382,957.44,16829.67
383,959.17,16765.13
384,960.9,16667.1
385,962.63,16676.6
386,964.36,16557.87
387,966.09,16532.7
388,967.81,16482.77
389,969.54,16405.77
390,971.26,16354.07
391,972.98,16294.37
392,974.71,16236.9
393,976.43,16155.4
394,978.15,16107.17
395,979.87,16077.1
396,981.58,16005.3
397,983.3,15974.73
398,985.02,15949.57
399,986.73,15923.3
400,988.45,15896.7
401,990.16,15893.33
402,991.87,15885.3
403,993.59,16017.27
404,995.3,16202.83
405,997.01,16466.23
406,998.71,16758.6
407,1000.42,16897.5
408,1002.13,16849.2
409,1003.83,16608.2
410,1005.54,16221.93
411,1007.24,15826.7
412,1008.95,15527.9
413,1010.65,15238.37
414,1012.35,15066.73
415,1014.05,14922.17
416,1015.75,14842.33
417,1017.45,14784.2
418,1019.14,14763.47
419,1020.84,14747.97
420,1022.54,14762.17
421,1024.23,14754.4
422,1025.92,14744.77
423,1027.62,14684.93
424,1029.31,14647.73
425,1031,14582.17
426,1032.69,14509.57
427,1034.38,14451.23
428,1036.06,14394.4
429,1037.75,14363.33
430,1039.44,14318.27
431,1041.12,14318.37
432,1042.81,14257.03
433,1044.49,14242.43
434,1046.17,14191.23
435,1047.85,14152.07
436,1049.53,14112.17
437,1051.21,13996.3
438,1052.89,13938.57
439,1054.57,13832.37
440,1056.24,13747.87
441,1057.92,13681.73
442,1059.59,13547.73
443,1061.27,13464.33
444,1062.94,13326.4
445,1064.61,13226.23
446,1066.28,13127.53
447,1067.95,12992.4
448,1069.62,12880.43
449,1071.29,12776.9
450,1072.95,12674.9
451,1074.62,12610.73
452,1076.29,12506.43
453,1077.95,12517.83
454,1079.61,12453.77
455,1081.27,12362.43
456,1082.94,12341.33
457,1084.6,12268.13
458,1086.26,12221.1
459,1087.91,12167.97
460,1089.57,12104.17
461,1091.23,12037.1
462,1092.88,12033.37
463,1094.54,11957.7
464,1096.19,11919.47
465,1097.84,11868.87
466,1099.49,11818.63
467,1101.15,11793.17
468,1102.79,11739.47
469,1104.44,11718.37
470,1106.09,11691.83
471,1107.74,11735.27
472,1109.38,11673.27
473,1111.03,11685.53
474,1112.67,11709.4
475,1114.32,11681.77
476,1115.96,11670.77
477,1117.6,11621.43
478,1119.24,11634.9
479,1120.88,11584.17
480,1122.52,11530
481,1124.15,11521.4
482,1125.79,11472.13
483,1127.43,11448.07
484,1129.06,11408.57
485,1130.69,11360.93
486,1132.33,11330.07
487,1133.96,11292.6
488,1135.59,11257.53
489,1137.22,11211.67
490,1138.85,11157.17
491,1140.47,11117.67
492,1142.1,11048.93
493,1143.73,11001.5
494,1145.35,10986.1
495,1146.98,10907.57
496,1148.6,10912
497,1150.22,10875.2
498,1151.84,10862.6
499,1153.46,10812.63
500,1155.08,10802.83
501,1156.7,10764.7
502,1158.32,10767.8
503,1159.93,10728.67
504,1161.55,10711.33
505,1163.16,10649.97
506,1164.78,10631.13
507,1166.39,10633.4
508,1168,10595.27
509,1169.61,10609.97
510,1171.22,10518.77
511,1172.83,10489.67
512,1174.44,10455.27
513,1176.04,10355.7
514,1177.65,10323.5
515,1179.26,10239.3
516,1180.86,10194.73
517,1182.46,10121.57
518,1184.06,10119.87
519,1185.67,10033.9
520,1187.27,10028.3
521,1188.86,9979.03
522,1190.46,9938.33
523,1192.06,9914.67
524,1193.66,9902.5
525,1195.25,9912.07
