Minimal R Export

Pixel,Wavenumber,Processed
1,229.68,9675.17
2,231.77,10338.1
3,233.85,10867.8
4,235.94,11210.57
5,238.02,11466.27
6,240.1,11607.27
7,242.18,11690.63
8,244.26,11716.33
9,246.34,11710.4
10,248.42,11639.13
11,250.5,11567.57
12,252.58,11439.37
13,254.66,11331
14,256.73,11195.87
15,258.8,11099.87
16,260.88,10979.6
17,262.95,10896.5
18,265.02,10806.8
19,267.09,10705.3
20,269.16,10621.47
21,271.23,10518.17
22,273.3,10446.5
23,275.37,10345.4
24,277.43,10259.97
25,279.5,10160.27
26,281.56,10050.47
27,283.63,9964.23
28,285.69,9859.9
29,287.75,9772.07
30,289.81,9678.37
31,291.87,9609.73
32,293.93,9500.23
33,295.99,9439.77
34,298.05,9347.3
35,300.1,9296.07
36,302.16,9235.8
37,304.21,9174
38,306.26,9147.87
39,308.32,9116.7
40,310.37,9040.5
41,312.42,9021
42,314.47,9020.03
43,316.52,9005.07
44,318.57,9028.73
45,320.61,9044.33
46,322.66,8987.47
47,324.7,8983.2
48,326.75,9018.27
49,328.79,9025.2
50,330.83,9008.53
51,332.88,9041.8
52,334.92,9061
53,336.96,9090.3
54,338.99,9072.93
55,341.03,9085.27
56,343.07,9109.17
57,345.11,9122.07
58,347.14,9179.3
59,349.17,9198.93
60,351.21,9240
61,353.24,9227.4
62,355.27,9301
63,357.3,9299
64,359.33,9313.67
65,361.36,9353.63
66,363.39,9372.77
67,365.41,9384.33
68,367.44,9409.57
69,369.47,9472.5
70,371.49,9508.8
71,373.51,9595.93
72,375.54,9656.33
73,377.56,9668.03
74,379.58,9696.27
75,381.6,9719.27
76,383.61,9802.8
77,385.63,9853.43
78,387.65,9883.23
79,389.66,9957.5
80,391.68,9986
81,393.69,10023.57
82,395.71,10090.4
83,397.72,10134
84,399.73,10194.5
85,401.74,10240.37
86,403.75,10315.27
87,405.76,10422.93
88,407.77,10477.27
89,409.77,10558.57
90,411.78,10641.57
91,413.78,10683.6
92,415.79,10741.1
93,417.79,10786.67
94,419.79,10840.43
