Minimal R Export

Pixel,Wavenumber,Processed
1,229.68,8012.9
2,231.77,8505.27
3,233.85,8901.97
4,235.94,9219.07
5,238.02,9409.83
6,240.1,9578.7
7,242.18,9644.33
8,244.26,9658.83
9,246.34,9646.77
10,248.42,9610.37
11,250.5,9533.5
12,252.58,9454
13,254.66,9371.07
14,256.73,9275.53
15,258.8,9182.5
16,260.88,9126.9
17,262.95,9041.23
18,265.02,9011.4
19,267.09,8923.57
20,269.16,8859.1
21,271.23,8773.1
22,273.3,8677.03
23,275.37,8656.47
24,277.43,8567.7
25,279.5,8491.37
26,281.56,8435.57
27,283.63,8350.3
28,285.69,8264.57
29,287.75,8201
30,289.81,8147.73
31,291.87,8052.3
32,293.93,7985.6
33,295.99,7917
34,298.05,7877.9
35,300.1,7781.57
36,302.16,7752.87
37,304.21,7740.13
38,306.26,7684.03
39,308.32,7687.6
40,310.37,7643
41,312.42,7637.7
42,314.47,7616.53
43,316.52,7597.93
44,318.57,7600.7
45,320.61,7649.4
46,322.66,7640.9
47,324.7,7626.13
48,326.75,7615.7
49,328.79,7654.43
50,330.83,7636.53
51,332.88,7652.53
52,334.92,7692.23
53,336.96,7706.7
54,338.99,7704.63
55,341.03,7692.5
56,343.07,7743.5
57,345.11,7780.2
58,347.14,7824.27
59,349.17,7852.57
60,351.21,7864.2
61,353.24,7845.9
62,355.27,7901.83
63,357.3,7941.17
64,359.33,7947.27
65,361.36,7987.83
66,363.39,8024.47
67,365.41,8070.67
68,367.44,8059.8
69,369.47,8096.23
70,371.49,8136.27
71,373.51,8173.93
72,375.54,8273.63
73,377.56,8289.2
74,379.58,8351.17
75,381.6,8356.33
76,383.61,8418.97
77,385.63,8478.07
78,387.65,8508.07
79,389.66,8585.13
80,391.68,8610.57
81,393.69,8643.17
82,395.71,8684.53
83,397.72,8771.67
84,399.73,8791.93
85,401.74,8835.97
86,403.75,8922.87
87,405.76,9010.8
88,407.77,9027.9
89,409.77,9131.4
90,411.78,9189.37
91,413.78,9257.97
92,415.79,9307.87
93,417.79,9352.93
94,419.79,9384.07
95,421.79,9394.5
96,423.79,9473.47
97,425.79,9508.87
98,427.79,9550.8
99,429.79,9580.33
100,431.78,9624.97
101,433.78,9617.27
102,435.77,9660.63
103,437.77,9730.97
104,439.76,9788.7
105,441.75,9865.93
106,443.74,9892.83
107,445.73,9906.13
108,447.72,9929.7
109,449.71,10009.9
110,451.7,10061.43
111,453.68,10106.63
112,455.67,10171.47
113,457.65,10176.03
114,459.64,10242.6
115,461.62,10300.47
116,463.6,10314.47
117,465.58,10350.07
118,467.56,10396.43
119,469.54,10453.67
120,471.52,10496.73
121,473.49,10533.27
122,475.47,10599.93
123,477.44,10649.67
124,479.42,10640.13
125,481.39,10677.93
126,483.36,10717.83
127,485.34,10730.8
128,487.31,10673.17
129,489.28,10696.83
130,491.24,10712.27
131,493.21,10695.67
132,495.18,10654.73
133,497.14,10623.77
134,499.11,10576.43
135,501.07,10560.4
136,503.04,10509.03
137,505,10478.4
138,506.96,10509.13
139,508.92,10498.37
140,510.88,10507.33
141,512.84,10501.07
142,514.79,10525.87
143,516.75,10586.53
144,518.71,10616.87
145,520.66,10640.7
146,522.62,10665.8
147,524.57,10639.33
148,526.52,10677.33
149,528.47,10679.2
150,530.42,10723.63
151,532.37,10806.2
152,534.32,10844.77
153,536.27,10874.8
154,538.21,10901.8
155,540.16,10912.7
156,542.1,10941.8
