Minimal R Export

Pixel,Wavenumber,Processed
1,229.68,9660.6
2,231.77,10277.07
3,233.85,10773.43
4,235.94,11124.47
5,238.02,11369.43
6,240.1,11543.07
7,242.18,11615.6
8,244.26,11615.83
9,246.34,11594.57
10,248.42,11526.73
11,250.5,11453.67
12,252.58,11323.87
13,254.66,11194.37
14,256.73,11074.3
15,258.8,10964.17
16,260.88,10869.2
17,262.95,10728.2
18,265.02,10687.03
19,267.09,10577.77
20,269.16,10470.13
21,271.23,10380.73
22,273.3,10299.17
23,275.37,10201.87
24,277.43,10108.5
25,279.5,10017.2
26,281.56,9889.13
27,283.63,9791.03
28,285.69,9685.13
29,287.75,9618.1
30,289.81,9503
31,291.87,9421.37
32,293.93,9329.4
33,295.99,9223.2
34,298.05,9159.07
35,300.1,9067.47
36,302.16,9040.23
37,304.21,8956.7
38,306.26,8925
39,308.32,8877.9
40,310.37,8836.07
41,312.42,8814.43
42,314.47,8795.5
43,316.52,8793.33
44,318.57,8753.2
45,320.61,8796.07
46,322.66,8792.47
47,324.7,8782.17
48,326.75,8770.47
49,328.79,8831.87
50,330.83,8844.87
51,332.88,8807.3
52,334.92,8854.83
53,336.96,8859.3
54,338.99,8884.77
55,341.03,8888.5
56,343.07,8895.3
57,345.11,8925.1
58,347.14,8939.6
59,349.17,9009.07
60,351.21,8971.57
61,353.24,9018.27
62,355.27,8994.87
63,357.3,9070.2
64,359.33,9100.27
65,361.36,9116.93
66,363.39,9142.6
67,365.41,9177.1
68,367.44,9212.17
69,369.47,9264.67
70,371.49,9314.33
71,373.51,9299.13
72,375.54,9432.3
73,377.56,9444.7
74,379.58,9499.27
75,381.6,9557.53
76,383.61,9552.27
77,385.63,9632.73
78,387.65,9684.97
79,389.66,9723.03
80,391.68,9807.57
81,393.69,9833.73
82,395.71,9883.7
83,397.72,9966.67
84,399.73,10009.77
85,401.74,10095.37
86,403.75,10119.1
87,405.76,10221.73
88,407.77,10265.33
89,409.77,10329.2
90,411.78,10435.43
91,413.78,10501.23
92,415.79,10561.5
93,417.79,10593.23
94,419.79,10634.17
95,421.79,10692.93
96,423.79,10710.33
97,425.79,10764.77
98,427.79,10800.57
99,429.79,10830.8
100,431.78,10868.23
101,433.78,10927.23
102,435.77,10959.87
103,437.77,10984.7
104,439.76,11028.97
105,441.75,11098.33
106,443.74,11139.6
107,445.73,11202.77
108,447.72,11225.4
109,449.71,11280.63
110,451.7,11332.03
111,453.68,11397.6
112,455.67,11417.1
113,457.65,11469.93
114,459.64,11513.3
115,461.62,11579.73
116,463.6,11612.97
117,465.58,11657.73
118,467.56,11708.33
119,469.54,11740.7
120,471.52,11791.3
121,473.49,11839.93
122,475.47,11916.33
123,477.44,11956.73
124,479.42,11982.27
125,481.39,12001
126,483.36,12018.67
127,485.34,12042.63
128,487.31,12012.5
129,489.28,11992.87
130,491.24,12020.73
131,493.21,11967.87
132,495.18,11935.37
133,497.14,11884.03
134,499.11,11828.57
135,501.07,11839.03
136,503.04,11783.77
137,505,11747.9
138,506.96,11722.47
139,508.92,11760.3
140,510.88,11769.53
141,512.84,11763.3
142,514.79,11832.87
143,516.75,11864.2
144,518.71,11919.43
145,520.66,11912.03
146,522.62,11964.23
147,524.57,11982.63
148,526.52,12023.97
149,528.47,12022.33
150,530.42,12072.33
151,532.37,12121
152,534.32,12192.83
153,536.27,12154.6
154,538.21,12251.83
155,540.16,12270.03
156,542.1,12266
157,544.04,12243.1
158,545.99,12239.43
159,547.93,12199.83
160,549.87,12168.8
161,551.81,12146.17
162,553.75,12117.23
163,555.69,12114.93
