Minimal R Export

Pixel,Wavenumber,Processed
1,229.68,9043.1
2,231.77,9623.6
3,233.85,10112.9
4,235.94,10454.33
5,238.02,10687.47
6,240.1,10848.37
7,242.18,10947.43
8,244.26,10938.53
9,246.34,10921.37
10,248.42,10893.3
11,250.5,10800.73
12,252.58,10714.5
13,254.66,10595.3
14,256.73,10486.6
15,258.8,10370.8
16,260.88,10297.07
17,262.95,10181.53
18,265.02,10150.9
19,267.09,10049.87
20,269.16,9958.7
21,271.23,9863.93
22,273.3,9759.73
23,275.37,9748.5
24,277.43,9612
25,279.5,9528.53
26,281.56,9473.3
27,283.63,9351.1
28,285.69,9253.73
29,287.75,9182.83
30,289.81,9107.43
31,291.87,9011.13
32,293.93,8926.43
33,295.99,8844.97
34,298.05,8789.53
35,300.1,8698.63
36,302.16,8648.1
37,304.21,8614.77
38,306.26,8567.27
39,308.32,8569.63
40,310.37,8501.23
41,312.42,8490.83
42,314.47,8483.83
43,316.52,8455.87
44,318.57,8441.7
45,320.61,8491.4
46,322.66,8495.8
47,324.7,8461.13
48,326.75,8459.8
49,328.79,8496.23
50,330.83,8481.33
51,332.88,8506
52,334.92,8557
53,336.96,8560.4
54,338.99,8547.8
55,341.03,8550.67
56,343.07,8589.83
57,345.11,8633.47
58,347.14,8663.8
59,349.17,8712.3
60,351.21,8709.33
61,353.24,8706.9
62,355.27,8759.03
63,357.3,8786.87
64,359.33,8801.53
65,361.36,8846.57
66,363.39,8883.13
67,365.41,8915.57
68,367.44,8924.4
69,369.47,8961.7
70,371.49,8993.23
71,373.51,9047.83
72,375.54,9159.07
73,377.56,9174.27
74,379.58,9202.23
75,381.6,9254.07
76,383.61,9301.47
77,385.63,9371.43
78,387.65,9397.23
79,389.66,9467.27
80,391.68,9506.83
81,393.69,9550.1
82,395.71,9585.37
83,397.72,9666.83
84,399.73,9704.93
85,401.74,9776.07
86,403.75,9856.8
87,405.76,9920.37
88,407.77,9961.53
89,409.77,10061.1
90,411.78,10130.43
91,413.78,10206.5
92,415.79,10284.77
93,417.79,10310.13
94,419.79,10340.83
95,421.79,10350.2
96,423.79,10427.3
97,425.79,10462.33
98,427.79,10529.3
99,429.79,10540.7
100,431.78,10575.8
101,433.78,10594.37
102,435.77,10643.63
