Minimal R Export

Pixel,Wavenumber,Processed
1,229.68,9697.8
2,231.77,10325.93
3,233.85,10796.9
4,235.94,11191.37
5,238.02,11434.27
6,240.1,11581.7
7,242.18,11699.53
8,244.26,11696.53
9,246.34,11665.8
10,248.42,11593
11,250.5,11519.33
12,252.58,11379.63
13,254.66,11271.23
14,256.73,11141.03
15,258.8,11038.4
16,260.88,10932.17
17,262.95,10803.33
18,265.02,10760.73
19,267.09,10648.67
20,269.16,10569.97
21,271.23,10455.7
22,273.3,10377.6
23,275.37,10298.97
24,277.43,10199.57
25,279.5,10137.03
26,281.56,9981.77
27,283.63,9883.93
28,285.69,9805.7
29,287.75,9715.87
30,289.81,9604.17
31,291.87,9533.07
32,293.93,9430.1
33,295.99,9347.77
34,298.05,9290.83
35,300.1,9205.9
36,302.16,9151.23
37,304.21,9090.83
38,306.26,9043.9
39,308.32,9006.1
40,310.37,8961.07
41,312.42,8963.67
42,314.47,8922.4
43,316.52,8926.73
44,318.57,8885.2
45,320.61,8932.03
46,322.66,8935.17
47,324.7,8928.83
48,326.75,8915.3
49,328.79,8957.07
50,330.83,8968.47
51,332.88,8948.47
52,334.92,8978.47
53,336.96,9009.33
54,338.99,9014.7
55,341.03,9025.1
56,343.07,9025.87
57,345.11,9059.07
58,347.14,9053.77
59,349.17,9120.67
60,351.21,9106.93
61,353.24,9134.93
62,355.27,9101.2
63,357.3,9188.57
64,359.33,9209.63
65,361.36,9222.23
66,363.39,9270.3
67,365.41,9303.87
68,367.44,9332.3
69,369.47,9388.93
70,371.49,9415.87
71,373.51,9387.4
72,375.54,9513.3
73,377.56,9550.5
74,379.58,9603.07
75,381.6,9643.6
76,383.61,9672.77
77,385.63,9748.17
78,387.65,9789.67
79,389.66,9832.5
80,391.68,9912.03
81,393.69,9951.53
82,395.71,9988.13
83,397.72,10072.17
84,399.73,10129.03
85,401.74,10206.7
86,403.75,10251.8
87,405.76,10354
88,407.77,10404.13
89,409.77,10499.27
90,411.78,10596.5
91,413.78,10658.47
92,415.79,10716.07
93,417.79,10750.47
94,419.79,10796.43
95,421.79,10838.63
96,423.79,10859.03
97,425.79,10901.8
98,427.79,10953.23
99,429.79,10985.53
100,431.78,10992.83
101,433.78,11050.33
102,435.77,11080.1
103,437.77,11116.4
104,439.76,11166.87
105,441.75,11215.13
106,443.74,11251.3
107,445.73,11329.9
108,447.72,11318.73
109,449.71,11394.07
110,451.7,11438.63
111,453.68,11510.97
112,455.67,11545.73
113,457.65,11591.63
114,459.64,11626.8
115,461.62,11697.83
116,463.6,11739.33
117,465.58,11783.1
118,467.56,11824.3
119,469.54,11875.47
120,471.52,11922.43
121,473.49,11973.3
122,475.47,12045.7
123,477.44,12094.47
124,479.42,12131.2
125,481.39,12164.37
126,483.36,12187.13
127,485.34,12223.5
128,487.31,12184.03
129,489.28,12179.67
130,491.24,12191.77
131,493.21,12105.23
132,495.18,12094.07
133,497.14,12036.23
134,499.11,11957.57
135,501.07,11945.57
136,503.04,11900.03
137,505,11850.57
138,506.96,11815
