Minimal R Export

Pixel,Wavenumber,Processed
1,229.68,9545.33
2,231.77,10174.9
3,233.85,10674.6
4,235.94,11072
5,238.02,11329.97
6,240.1,11498.83
7,242.18,11614.5
8,244.26,11603.9
9,246.34,11575.23
10,248.42,11516.33
11,250.5,11414.37
12,252.58,11306.7
13,254.66,11181.7
14,256.73,11063.8
15,258.8,10931.1
16,260.88,10852.77
17,262.95,10736.8
18,265.02,10673.53
19,267.09,10555.2
20,269.16,10465.2
21,271.23,10372
22,273.3,10244.77
23,275.37,10229.9
24,277.43,10088.67
25,279.5,9986.1
26,281.56,9903.7
27,283.63,9791.93
28,285.69,9679.07
29,287.75,9588.43
30,289.81,9491.33
31,291.87,9403.63
32,293.93,9304.83
33,295.99,9227.67
34,298.05,9166.63
35,300.1,9063.6
36,302.16,9006.3
37,304.21,8961.63
38,306.26,8904.93
39,308.32,8881
40,310.37,8826.53
41,312.42,8825.13
42,314.47,8789.87
43,316.52,8749.3
44,318.57,8749.3
45,320.61,8803.27
46,322.66,8803.37
47,324.7,8789.87
48,326.75,8780.37
49,328.79,8788.4
50,330.83,8769.03
51,332.88,8796
52,334.92,8831.3
53,336.96,8862.37
54,338.99,8844.4
55,341.03,8838.77
56,343.07,8875.73
57,345.11,8892.6
58,347.14,8934.6
59,349.17,8976.53
60,351.21,8979.5
61,353.24,8962.03
62,355.27,9007.73
63,357.3,9055.1
64,359.33,9058.63
65,361.36,9085.13
66,363.39,9115.43
67,365.41,9159.1
68,367.44,9162.37
69,369.47,9206.27
70,371.49,9247.87
71,373.51,9279.97
72,375.54,9390.97
73,377.56,9421.17
74,379.58,9459.43
75,381.6,9482
76,383.61,9536.97
77,385.63,9606.37
78,387.65,9649.63
79,389.66,9727.3
80,391.68,9769.03
81,393.69,9802.53
82,395.71,9856.17
83,397.72,9933.8
84,399.73,9985.43
85,401.74,10052.43
86,403.75,10148.67
87,405.76,10231.67
88,407.77,10274.9
89,409.77,10395.7
90,411.78,10448.5
91,413.78,10554.1
92,415.79,10616.07
93,417.79,10650.3
94,419.79,10685.1
95,421.79,10708.5
96,423.79,10765.93
97,425.79,10804.03
98,427.79,10868.93
99,429.79,10882.87
100,431.78,10916.7
101,433.78,10919.2
102,435.77,10962.47
103,437.77,11009.37
104,439.76,11087.33
105,441.75,11152.7
106,443.74,11207.2
107,445.73,11206.63
108,447.72,11241.8
109,449.71,11307.83
110,451.7,11367.2
111,453.68,11436.7
112,455.67,11477.33
113,457.65,11501.23
114,459.64,11560.43
115,461.62,11623.97
116,463.6,11653.7
117,465.58,11683.5
118,467.56,11751.6
119,469.54,11836.97
120,471.52,11873.93
121,473.49,11920.2
122,475.47,12006.4
123,477.44,12050.17
124,479.42,12068.87
125,481.39,12114.87
126,483.36,12166.5
127,485.34,12163.5
128,487.31,12112.47
129,489.28,12124.03
130,491.24,12138.13
131,493.21,12114.17
132,495.18,12055.93
133,497.14,12010.53
134,499.11,11944.3
135,501.07,11926.4
136,503.04,11860.5
137,505,11835.93
138,506.96,11864.17
139,508.92,11855.73
140,510.88,11852.7
141,512.84,11879.93
142,514.79,11913.47
143,516.75,11972.27
144,518.71,12030.8
145,520.66,12046.37
146,522.62,12074.4
147,524.57,12048.3
148,526.52,12073.87
149,528.47,12083.57
150,530.42,12111.4
151,532.37,12210.7
152,534.32,12252.23
153,536.27,12288.37
154,538.21,12319.93
155,540.16,12325.43
156,542.1,12328.07
157,544.04,12328.73
158,545.99,12323.37
159,547.93,12298.23
160,549.87,12261.8
161,551.81,12227.67
162,553.75,12214.6
163,555.69,12215
164,557.62,12244.4
165,559.56,12277.27
166,561.49,12258.47
167,563.43,12305.9
168,565.36,12303.1
169,567.29,12348.3
170,569.23,12360.2
171,571.16,12412.47
172,573.09,12450.93
173,575.01,12447.47
174,576.94,12457.83
175,578.87,12498.77
176,580.79,12585.37
177,582.72,12639.53
178,584.64,12703.8
179,586.57,12800.9
180,588.49,12864.93
181,590.41,12949.7
182,592.33,13039.1
183,594.25,13205.8
184,596.17,13305.4
185,598.08,13477.23
