Minimal R Export

Pixel,Wavenumber,Processed
1,229.68,9603.13
2,231.77,10229.07
3,233.85,10728.1
4,235.94,11043.5
5,238.02,11321.53
6,240.1,11481.7
7,242.18,11550
8,244.26,11597.23
9,246.34,11582.33
10,248.42,11503.8
11,250.5,11403.63
12,252.58,11327.3
13,254.66,11177.1
14,256.73,11056.93
15,258.8,10928.9
16,260.88,10832.13
17,262.95,10719.23
18,265.02,10626.67
19,267.09,10551.47
20,269.16,10454.43
21,271.23,10394.9
22,273.3,10282.73
23,275.37,10175.63
24,277.43,10080.33
25,279.5,10005.1
26,281.56,9885.37
27,283.63,9815.83
28,285.69,9728.07
29,287.75,9606.2
30,289.81,9479.4
31,291.87,9403.87
32,293.93,9342.33
33,295.99,9253.9
34,298.05,9179.67
35,300.1,9103.63
36,302.16,9023.5
37,304.21,8975.27
38,306.26,8936.83
39,308.32,8920.63
40,310.37,8871.2
41,312.42,8832.33
42,314.47,8825.33
43,316.52,8801.67
44,318.57,8816.53
45,320.61,8803.97
46,322.66,8793.53
47,324.7,8799.53
48,326.75,8847.63
49,328.79,8835.67
50,330.83,8799.13
51,332.88,8839.5
52,334.92,8850.27
53,336.96,8843.03
54,338.99,8865.9
55,341.03,8881.5
56,343.07,8906.5
57,345.11,8905.8
58,347.14,8958.2
59,349.17,8949.67
60,351.21,8993.93
61,353.24,9022.17
62,355.27,9078.5
63,357.3,9090.63
64,359.33,9070.87
65,361.36,9102.17
66,363.39,9112.9
67,365.41,9183.33
68,367.44,9223.8
69,369.47,9206.2
70,371.49,9238.73
71,373.51,9310.6
72,375.54,9385.83
73,377.56,9392.53
74,379.58,9487.33
75,381.6,9491
76,383.61,9551.47
77,385.63,9580.87
78,387.65,9655.73
79,389.66,9710.4
80,391.68,9755.63
81,393.69,9819.5
82,395.71,9860.57
83,397.72,9896.33
84,399.73,9962.8
85,401.74,10049.07
86,403.75,10102.33
87,405.76,10168.37
88,407.77,10253.97
89,409.77,10318.23
90,411.78,10368.53
91,413.78,10438.7
92,415.79,10508.4
93,417.79,10543.2
94,419.79,10605.73
95,421.79,10650.6
96,423.79,10710.77
97,425.79,10732.93
98,427.79,10779.43
99,429.79,10776.6
100,431.78,10846.63
101,433.78,10890.5
102,435.77,10917
103,437.77,10948.8
104,439.76,10986.03
105,441.75,11052.4
106,443.74,11083.6
107,445.73,11139.93
108,447.72,11223.03
109,449.71,11232.03
110,451.7,11277.83
111,453.68,11337.5
112,455.67,11407.47
113,457.65,11436.9
114,459.64,11488.5
115,461.62,11537.23
116,463.6,11561.97
117,465.58,11592.9
118,467.56,11641.7
119,469.54,11691.63
120,471.52,11771.5
121,473.49,11831.4
122,475.47,11839.33
123,477.44,11861.03
124,479.42,11881.9
125,481.39,11937.9
126,483.36,11988.93
127,485.34,12006.27
128,487.31,11936.5
129,489.28,11984.43
130,491.24,11937.53
131,493.21,11913.03
132,495.18,11889.83
