Minimal R Export

Pixel,Wavenumber,Processed
1,229.68,9692.4
2,231.77,10302.7
3,233.85,10785.2
4,235.94,11174.77
5,238.02,11412.4
6,240.1,11583
7,242.18,11675.8
8,244.26,11675.77
9,246.34,11642.97
10,248.42,11582.87
11,250.5,11480.77
12,252.58,11359.63
13,254.66,11249.23
14,256.73,11115.43
15,258.8,11003.1
16,260.88,10891.83
17,262.95,10778.3
18,265.02,10729.93
19,267.09,10630.87
20,269.16,10538.3
21,271.23,10418.07
22,273.3,10324.77
23,275.37,10250
24,277.43,10138.97
25,279.5,10068.27
26,281.56,9921.73
27,283.63,9808.43
28,285.69,9735.5
29,287.75,9620.87
30,289.81,9523.73
31,291.87,9453.13
32,293.93,9333.67
33,295.99,9262.83
34,298.05,9184.17
35,300.1,9110.3
36,302.16,9043.6
37,304.21,8976.07
38,306.26,8964.63
39,308.32,8897.3
40,310.37,8848.57
41,312.42,8831.17
42,314.47,8795.83
43,316.52,8776.73
44,318.57,8753.9
45,320.61,8771.13
46,322.66,8773.1
47,324.7,8750.7
48,326.75,8728.97
49,328.79,8768.97
50,330.83,8782.53
51,332.88,8733.5
52,334.92,8772.97
53,336.96,8791.23
54,338.99,8780.47
55,341.03,8779.63
56,343.07,8774.3
57,345.11,8788.03
58,347.14,8792.07
59,349.17,8847.27
60,351.21,8804.37
61,353.24,8850.73
62,355.27,8793.77
63,357.3,8858.4
64,359.33,8869.27
65,361.36,8861.13
66,363.39,8898.57
67,365.41,8912.23
68,367.44,8936.83
69,369.47,8979.73
70,371.49,8997.1
71,373.51,8951.3
72,375.54,9072.97
73,377.56,9062.27
74,379.58,9101.4
75,381.6,9139.73
76,383.61,9125
77,385.63,9184.33
78,387.65,9218.6
79,389.66,9247.27
80,391.68,9301
81,393.69,9313
82,395.71,9346.9
83,397.72,9395.17
84,399.73,9423.37
85,401.74,9459.2
86,403.75,9500.63
87,405.76,9581.33
88,407.77,9598.9
89,409.77,9656.2
90,411.78,9734.1
91,413.78,9773.73
92,415.79,9793.8
93,417.79,9810.27
94,419.79,9823.67
95,421.79,9839.13
96,423.79,9848.73
97,425.79,9863.07
98,427.79,9862.57
99,429.79,9873.67
100,431.78,9858.9
101,433.78,9888.3
102,435.77,9894.23
103,437.77,9892.1
104,439.76,9923.2
105,441.75,9937.07
106,443.74,9944.2
107,445.73,9986.37
108,447.72,9968.37
109,449.71,9977.9
110,451.7,9997.57
111,453.68,10025.6
112,455.67,10048.5
113,457.65,10067.17
114,459.64,10073.5
115,461.62,10103.13
116,463.6,10107.2
117,465.58,10133.17
118,467.56,10165.7
119,469.54,10185.53
120,471.52,10201.03
121,473.49,10230.37
122,475.47,10264.77
123,477.44,10304.93
124,479.42,10314.03
125,481.39,10332.17
126,483.36,10325.47
127,485.34,10325.63
128,487.31,10263.4
129,489.28,10223.3
130,491.24,10225.2
131,493.21,10124.1
132,495.18,10088.67
133,497.14,10004.97
134,499.11,9915.83
135,501.07,9866
136,503.04,9803.27
137,505,9723.53
138,506.96,9698.2
139,508.92,9695.2
140,510.88,9692.07
141,512.84,9647.1
142,514.79,9684.33
143,516.75,9667.9
144,518.71,9699.77
145,520.66,9665.13
146,522.62,9668.63
147,524.57,9647.97
148,526.52,9641.8
149,528.47,9622.77
150,530.42,9614.5
151,532.37,9639.27
152,534.32,9692.3
153,536.27,9633.8
154,538.21,9703.3
155,540.16,9692.97
156,542.1,9651.93
157,544.04,9596.17
158,545.99,9581.5
159,547.93,9508.63
160,549.87,9454.37
161,551.81,9375.07
162,553.75,9338.13
163,555.69,9316.1
164,557.62,9291.23
165,559.56,9299.5
166,561.49,9248.8
167,563.43,9261.17
168,565.36,9218.1
169,567.29,9213.5
170,569.23,9209.9
171,571.16,9202.6
172,573.09,9209.03
173,575.01,9171.9
174,576.94,9156.7
175,578.87,9149.23
176,580.79,9129
177,582.72,9139.63
178,584.64,9175.87
179,586.57,9161.67
180,588.49,9163.77
181,590.41,9192.17
182,592.33,9219.17
183,594.25,9269.07
184,596.17,9334.03
185,598.08,9349.97
186,600,9384.97
187,601.92,9496.2
188,603.83,9545.7
189,605.74,9594.8
190,607.66,9660.2
191,609.57,9738.27
192,611.48,9834.93
193,613.39,9906.17
194,615.3,10024.93
195,617.21,10108.97
196,619.11,10196.97
197,621.02,10253.07
198,622.92,10374.27
199,624.83,10418.2
200,626.73,10432.03
201,628.63,10524.33
202,630.53,10555.03
203,632.44,10619.5
204,634.33,10682.23
205,636.23,10745.8
206,638.13,10833.73
207,640.03,10822.07
208,641.92,11054
209,643.82,11109.43
210,645.71,11200.8
211,647.61,11270.4
212,649.5,11333.77
213,651.39,11406.27
214,653.28,11499.07
215,655.17,11591.6
216,657.06,11683.4
217,658.94,11787.37
218,660.83,11882.27
219,662.72,11952.73
220,664.6,12047.97
221,666.48,12132.87
222,668.37,12183.73
223,670.25,12276.27
224,672.13,12355.67
225,674.01,12405.9
226,675.89,12453.8
227,677.77,12457
228,679.64,12525.53
