Minimal R Export

Pixel,Wavenumber,Processed
1,229.68,9666.67
2,231.77,10277.9
3,233.85,10781.2
4,235.94,11147.57
5,238.02,11400.97
6,240.1,11547.83
7,242.18,11643.63
8,244.26,11639.2
9,246.34,11623.9
10,248.42,11546.07
11,250.5,11468.87
12,252.58,11324.27
13,254.66,11225.23
14,256.73,11088.53
15,258.8,10985.93
16,260.88,10892.97
17,262.95,10750.9
18,265.02,10708.03
19,267.09,10606.63
20,269.16,10510.3
21,271.23,10411.83
22,273.3,10340.97
23,275.37,10261.67
24,277.43,10178
25,279.5,10091.63
26,281.56,9957.77
27,283.63,9857.4
28,285.69,9763.67
29,287.75,9686.5
30,289.81,9586
31,291.87,9518.4
32,293.93,9401.13
33,295.99,9335.03
34,298.05,9272.63
35,300.1,9194.33
36,302.16,9151.67
37,304.21,9078.33
38,306.26,9065.57
39,308.32,8999.83
40,310.37,8986.73
41,312.42,8970.57
42,314.47,8938.9
43,316.52,8951.4
44,318.57,8931
45,320.61,8965.07
46,322.66,8943.4
47,324.7,8944.93
48,326.75,8916.07
49,328.79,8979.4
50,330.83,8980.97
51,332.88,8957.93
52,334.92,8992
53,336.96,9019.17
54,338.99,9025.4
55,341.03,9045.53
56,343.07,9031.43
57,345.11,9079.97
58,347.14,9070.9
59,349.17,9133.53
60,351.21,9141.17
61,353.24,9185.07
62,355.27,9142.47
63,357.3,9227.53
64,359.33,9267.53
65,361.36,9248.13
66,363.39,9298.27
67,365.41,9346.63
68,367.44,9368.77
69,369.47,9430.77
70,371.49,9455.63
71,373.51,9450.17
72,375.54,9557.63
73,377.56,9593.03
74,379.58,9624.07
75,381.6,9710.6
76,383.61,9710.07
77,385.63,9810.67
78,387.65,9836.43
79,389.66,9886
80,391.68,9948
81,393.69,10001.37
82,395.71,10046.87
83,397.72,10128.27
84,399.73,10163.43
85,401.74,10226.3
86,403.75,10284.83
87,405.76,10380.03
88,407.77,10439.43
89,409.77,10514.97
90,411.78,10611.4
91,413.78,10659.8
92,415.79,10714.03
93,417.79,10759.93
94,419.79,10796.9
95,421.79,10840.4
96,423.79,10884.33
97,425.79,10926.43
98,427.79,10975.63
99,429.79,11005.93
100,431.78,11038.27
101,433.78,11106.67
102,435.77,11128.87
103,437.77,11171.6
104,439.76,11223.07
105,441.75,11284.87
106,443.74,11333.9
107,445.73,11410.67
108,447.72,11423.63
109,449.71,11485.7
110,451.7,11528.97
111,453.68,11596.4
112,455.67,11622.7
113,457.65,11685.87
114,459.64,11725.83
115,461.62,11784.97
116,463.6,11823.53
117,465.58,11878.47
118,467.56,11907.9
119,469.54,11948.83
120,471.52,12005.7
121,473.49,12044.13
122,475.47,12106.43
123,477.44,12155.4
124,479.42,12178.57
125,481.39,12195.5
126,483.36,12215.1
127,485.34,12231.8
128,487.31,12194.67
129,489.28,12179.07
130,491.24,12209.6
131,493.21,12137.83
132,495.18,12119.7
133,497.14,12053.8
134,499.11,12015.23
135,501.07,11991.27
136,503.04,11952.07
137,505,11920.2
138,506.96,11916.4
139,508.92,11943.67
140,510.88,11966.9
141,512.84,11989.07
142,514.79,12099.3
143,516.75,12125.8
144,518.71,12203.93
145,520.66,12186.93
146,522.62,12207.13
147,524.57,12198.6
148,526.52,12216.03
149,528.47,12182.93
150,530.42,12217.6
151,532.37,12258.03
152,534.32,12364.2
153,536.27,12354.77
154,538.21,12510.2
155,540.16,12557.47
156,542.1,12577.53
157,544.04,12560.77
158,545.99,12548.1
159,547.93,12486.9
160,549.87,12422.73
161,551.81,12392.67
162,553.75,12367.9
163,555.69,12338.37
164,557.62,12345.9
165,559.56,12390.33
166,561.49,12359.57
167,563.43,12420.47
168,565.36,12447.93
169,567.29,12485.23
170,569.23,12521.57
171,571.16,12538.63
172,573.09,12593.2
173,575.01,12600.8
174,576.94,12633.13
175,578.87,12697.2
176,580.79,12720.57
177,582.72,12793.2
178,584.64,12875.13
179,586.57,12931.03
180,588.49,13006.6
181,590.41,13132.4
182,592.33,13234.13
183,594.25,13369.27
184,596.17,13522.73
185,598.08,13650.23
186,600,13766.7
187,601.92,13990.7
188,603.83,14161.23
189,605.74,14347.6
190,607.66,14515.6
191,609.57,14717.3
192,611.48,14926.47
193,613.39,15115.67
194,615.3,15388.43
195,617.21,15572.7
196,619.11,15814.17
197,621.02,15991.9
198,622.92,16262.17
199,624.83,16477.6
200,626.73,16673.83
201,628.63,16905.3
202,630.53,17055.2
203,632.44,17266.8
204,634.33,17467.83
205,636.23,17662.73
206,638.13,17906.67
207,640.03,17999.9
208,641.92,18393.5
209,643.82,18534.4
210,645.71,18755.47
211,647.61,18941.03
212,649.5,19151.03
213,651.39,19322.2
214,653.28,19562.9
215,655.17,19759.67
216,657.06,19944.83
217,658.94,20160.87
218,660.83,20344.07
219,662.72,20508.13
220,664.6,20728.2
221,666.48,20901.17
222,668.37,21007.93
223,670.25,21155.03
224,672.13,21284.77
225,674.01,21422.37
226,675.89,21559.73
227,677.77,21597.23
228,679.64,21719.77
229,681.52,21784.27
230,683.39,21794.6
231,685.27,21874.9
232,687.14,21885.5
233,689.01,21917.3
234,690.88,21979.43
235,692.76,22007.9
236,694.62,22010.17
237,696.49,22008.53
238,698.36,22012.23
239,700.23,22007.67
240,702.09,21982.4
241,703.96,21910.9
242,705.82,21911.77
243,707.68,21867.53
244,709.55,21786.47
245,711.41,21719.47
246,713.27,21611.47
247,715.13,21567.63
248,716.99,21418.5
249,718.84,21359.4
250,720.7,21257.5
251,722.55,21208.43
252,724.41,21115.03
253,726.26,21151.63
254,728.11,21194.4
255,729.97,21270.57
256,731.82,21373.03
257,733.67,21434.37
258,735.52,21451.9
259,737.36,21345.67
260,739.21,21226.47
261,741.06,21034.07
262,742.9,20825.93
263,744.75,20646.67
264,746.59,20528.53
265,748.43,20403.77
266,750.27,20341.8
267,752.11,20318
268,753.95,20178.73
269,755.79,20115.93
270,757.63,20082.27
271,759.46,20034.03
272,761.3,19927.03
273,763.13,19897.67
274,764.97,19868.77
275,766.8,19825.17
276,768.63,19754.23
277,770.46,19760
278,772.29,19711.43
279,774.12,19684.33
280,775.95,19716.33
281,777.78,19684.33
282,779.6,19667.13
283,781.43,19648.47
284,783.25,19629.23
285,785.08,19661.53
286,786.9,19605.7
287,788.72,19602
288,790.54,19600
289,792.36,19534.5
290,794.18,19496.63
291,796,19518.03
292,797.81,19452.17
293,799.63,19412.5
294,801.44,19370.83
295,803.26,19326.17
296,805.07,19301.43
297,806.88,19262.13
298,808.69,19227.57
299,810.5,19214.53
300,812.31,19187.93
301,814.12,19220.4
302,815.93,19196.2
303,817.74,19226.1
304,819.54,19186.27
305,821.35,19233.2
306,823.15,19200.93
307,824.95,19168.27
308,826.75,19195.6
309,828.55,19160.77
310,830.35,19176.47
311,832.15,19173.1
312,833.95,19177.7
313,835.75,19174.1
314,837.54,19222.6
315,839.34,19223.67
316,841.13,19286.77
317,842.92,19323
318,844.72,19340.07
319,846.51,19366.9
320,848.3,19373.53
321,850.09,19325.13
322,851.88,19326.57
323,853.66,19311.5
324,855.45,19246.2
325,857.24,19133.47
326,859.02,19053.87
327,860.8,18977.3
328,862.59,18889.4
329,864.37,18777.4
330,866.15,18689.73
331,867.93,18620.67
332,869.71,18474.2
333,871.49,18423.17
