Minimal R Export

Pixel,Wavenumber,Processed
1,229.68,9717.33
2,231.77,10353.03
3,233.85,10853.43
4,235.94,11216.7
5,238.02,11460.33
6,240.1,11623.4
7,242.18,11719.93
8,244.26,11711.87
9,246.34,11685.77
10,248.42,11613.2
11,250.5,11523.6
12,252.58,11398.53
13,254.66,11282.17
14,256.73,11148.9
15,258.8,11038.73
16,260.88,10937.67
17,262.95,10797.8
18,265.02,10752.1
19,267.09,10644.33
20,269.16,10548.2
21,271.23,10444.27
22,273.3,10354.17
23,275.37,10269.23
24,277.43,10167.5
25,279.5,10087.47
26,281.56,9919.87
27,283.63,9824.6
28,285.69,9732.43
29,287.75,9628.77
30,289.81,9536.77
31,291.87,9456.67
32,293.93,9343.37
33,295.99,9242.13
34,298.05,9170.57
35,300.1,9092.47
36,302.16,9039.23
37,304.21,8970.17
38,306.26,8918.47
39,308.32,8873.77
40,310.37,8818.3
41,312.42,8807.97
42,314.47,8767.4
43,316.52,8769.53
44,318.57,8716.63
45,320.61,8754.07
46,322.66,8736.4
47,324.7,8723.47
48,326.75,8694.6
49,328.79,8763.63
50,330.83,8762.83
51,332.88,8721.03
52,334.92,8746.63
53,336.96,8766
54,338.99,8765.17
55,341.03,8767.8
56,343.07,8746.8
57,345.11,8770.5
58,347.14,8779.53
59,349.17,8818.63
60,351.21,8777.5
61,353.24,8816.03
62,355.27,8776.3
63,357.3,8844.8
64,359.33,8873.43
65,361.36,8854.23
66,363.39,8877.47
67,365.41,8900.87
68,367.44,8918.57
69,369.47,8964.47
70,371.49,8970
71,373.51,8943.93
72,375.54,9039.47
73,377.56,9040.17
74,379.58,9071.5
75,381.6,9124.5
76,383.61,9124.47
77,385.63,9179.73
78,387.65,9206.63
79,389.66,9227.47
80,391.68,9279.03
81,393.69,9293.73
82,395.71,9342.07
83,397.72,9410.63
84,399.73,9428.67
85,401.74,9482.63
86,403.75,9499.1
87,405.76,9572.53
88,407.77,9620.67
89,409.77,9670.17
90,411.78,9744.93
91,413.78,9785.77
92,415.79,9815.8
93,417.79,9832.67
94,419.79,9849.27
95,421.79,9861.7
96,423.79,9864.83
97,425.79,9888.4
98,427.79,9894.43
99,429.79,9892.4
100,431.78,9890
101,433.78,9916.8
102,435.77,9907.4
103,437.77,9914.57
104,439.76,9944.47
105,441.75,9957.27
106,443.74,9971.4
107,445.73,10009.5
108,447.72,10001.4
109,449.71,10011.4
110,451.7,10046.83
111,453.68,10085.77
112,455.67,10077.43
113,457.65,10107.33
114,459.64,10120.2
115,461.62,10157.7
116,463.6,10166.93
117,465.58,10181.1
118,467.56,10228.17
119,469.54,10237.93
120,471.52,10260.37
121,473.49,10307.9
122,475.47,10353.33
123,477.44,10373.77
124,479.42,10385.03
125,481.39,10376.43
126,483.36,10369.2
127,485.34,10377.6
128,487.31,10337.27
129,489.28,10299.93
130,491.24,10289.03
131,493.21,10198.3
132,495.18,10146.6
133,497.14,10039.93
134,499.11,9975.23
135,501.07,9928.7
136,503.04,9855.93
137,505,9789.43
138,506.96,9755.03
139,508.92,9763.03
140,510.88,9721.17
141,512.84,9710.9
142,514.79,9749.97
143,516.75,9732.3
144,518.71,9774.8
145,520.66,9735.17
146,522.62,9738.2
147,524.57,9709.07
148,526.52,9712.43
149,528.47,9677.37
150,530.42,9685.1
151,532.37,9703.87
152,534.32,9753.8
153,536.27,9694.07
154,538.21,9759.87
155,540.16,9738.33
156,542.1,9699.67
157,544.04,9679.5
158,545.99,9627.6
159,547.93,9581.2
160,549.87,9506.47
161,551.81,9450.33
162,553.75,9431.7
163,555.69,9380.03
164,557.62,9366.43
165,559.56,9368.83
166,561.49,9294.27
167,563.43,9317.67
168,565.36,9293.7
169,567.29,9288.13
170,569.23,9281.8
171,571.16,9270.87
172,573.09,9281.27
173,575.01,9253.43
174,576.94,9243.7
175,578.87,9242.8
176,580.79,9222.8
177,582.72,9233.73
178,584.64,9243.73
179,586.57,9245.13
180,588.49,9245.97
181,590.41,9297.3
182,592.33,9320.93
183,594.25,9378.97
184,596.17,9410.97
185,598.08,9430.5
186,600,9479.77
187,601.92,9602.27
188,603.83,9658.33
189,605.74,9709.43
190,607.66,9773.57
191,609.57,9834.37
192,611.48,9948.57
193,613.39,10016.77
194,615.3,10157.07
195,617.21,10237.87
196,619.11,10337.93
197,621.02,10403.53
198,622.92,10515.2
199,624.83,10554.3
200,626.73,10595
201,628.63,10677.23
202,630.53,10721.3
203,632.44,10773.03
204,634.33,10831.87
205,636.23,10915.8
206,638.13,10986.8
207,640.03,11062.33
208,641.92,11295.27
209,643.82,11313.53
210,645.71,11377.6
211,647.61,11453.93
212,649.5,11547.8
213,651.39,11592.27
214,653.28,11713.87
215,655.17,11808.9
216,657.06,11904.7
217,658.94,12023.1
218,660.83,12109.5
219,662.72,12187.73
220,664.6,12288.93
221,666.48,12399.9
222,668.37,12431.17
223,670.25,12533.6
224,672.13,12593.23
225,674.01,12670.13
226,675.89,12720.83
227,677.77,12744.17
228,679.64,12809.27
229,681.52,12849.03
230,683.39,12817.3
231,685.27,12872.5
232,687.14,12856.97
233,689.01,12866.27
234,690.88,12895.2
235,692.76,12921.9
236,694.62,12904.97
237,696.49,12897.9
238,698.36,12910.17
239,700.23,12905.83
240,702.09,12901.97
241,703.96,12860.07
242,705.82,12849.63
243,707.68,12853.93
244,709.55,12822.83
245,711.41,12790.5
246,713.27,12735.63
247,715.13,12724.97
248,716.99,12646.57
249,718.84,12631.87
250,720.7,12585.97
251,722.55,12552.33
252,724.41,12501.83
253,726.26,12542.23
254,728.11,12585.3
255,729.97,12627.3
256,731.82,12694.93
257,733.67,12732.8
258,735.52,12762.87
259,737.36,12702.03
260,739.21,12630.83
261,741.06,12517.6
262,742.9,12414.37
263,744.75,12305.97
264,746.59,12254.57
265,748.43,12171.83
266,750.27,12143.1
267,752.11,12131.83
268,753.95,12062.03
269,755.79,12028.17
270,757.63,11999.33
271,759.46,12004.2
272,761.3,11906.83
273,763.13,11898.7
274,764.97,11896.73
275,766.8,11880.47
276,768.63,11828.57
277,770.46,11847.7
278,772.29,11806.77
279,774.12,11785.27
280,775.95,11795.83
281,777.78,11779.17
282,779.6,11781.2
283,781.43,11751.5
284,783.25,11752.8
285,785.08,11756.73
286,786.9,11729.5
287,788.72,11725.4
288,790.54,11746.1
289,792.36,11707.2
290,794.18,11683.63
291,796,11712.27
292,797.81,11669.77
293,799.63,11658.1
294,801.44,11657.83
295,803.26,11652.37
296,805.07,11712.8
297,806.88,11744.57
298,808.69,11812.97
299,810.5,11887.67
300,812.31,11948.5
301,814.12,12031.27
302,815.93,12057.67
303,817.74,12069.67
304,819.54,12063.43
305,821.35,12032.7
306,823.15,11972.13
307,824.95,11937.9
308,826.75,11939.47
309,828.55,11877.9
310,830.35,11885.53
311,832.15,11839.8
312,833.95,11841.3
313,835.75,11828.07
314,837.54,11850.1
315,839.34,11870.93
316,841.13,11931.13
317,842.92,11990.07
318,844.72,12021.37
319,846.51,12086.73
320,848.3,12116.27
321,850.09,12106.7
322,851.88,12129.97
323,853.66,12100.4
324,855.45,12036.2
325,857.24,11933.03
326,859.02,11846.27
327,860.8,11777.1
328,862.59,11697.57
329,864.37,11607.73
330,866.15,11525.43
331,867.93,11454.17
332,869.71,11334.43
333,871.49,11294.23
334,873.26,11176.03
335,875.04,11096.73
336,876.81,11001.13
337,878.59,10940.8
338,880.36,10850
339,882.13,10796.53
340,883.9,10746.53
341,885.68,10672.67
342,887.44,10603.9
343,889.21,10571.6
344,890.98,10524.77
345,892.75,10515.23
346,894.51,10438.3
347,896.28,10427.47
348,898.04,10386.77
349,899.8,10340.2
350,901.57,10342.6
351,903.33,10315.43
352,905.09,10287
353,906.85,10284.73
354,908.6,10258.07
355,910.36,10262.23
356,912.12,10233.2
357,913.87,10223.5
358,915.63,10240.9
359,917.38,10251.73
360,919.13,10258.77
361,920.88,10252.13
362,922.63,10264.93
363,924.38,10282.17
364,926.13,10271.73
365,927.88,10293.87
366,929.63,10282.1
367,931.37,10259.9
368,933.12,10286.13
369,934.86,10242.73
370,936.6,10215.17
371,938.35,10180.9
372,940.09,10154.6
373,941.83,10145.43
374,943.57,10112.37
375,945.3,10106.97
376,947.04,10078.2
377,948.78,10067.07
378,950.51,10024.3
379,952.25,10001.03
380,953.98,10000.83
381,955.71,9950.13
382,957.44,9945.43
383,959.17,9911.4
384,960.9,9871.9
385,962.63,9904.33
386,964.36,9835.93
387,966.09,9831.2
388,967.81,9790.73
389,969.54,9761.67
390,971.26,9752.9
391,972.98,9716.63
392,974.71,9688.47
393,976.43,9672.27
394,978.15,9657.53
395,979.87,9631.03
396,981.58,9586.1
397,983.3,9572.97
398,985.02,9566.83
399,986.73,9551.73
400,988.45,9553.27
401,990.16,9595.17
402,991.87,9641.63
403,993.59,9829.07
404,995.3,10056.23
405,997.01,10393.1
406,998.71,10746.07
407,1000.42,10958.33
408,1002.13,10953.37
409,1003.83,10716.1
410,1005.54,10342.1
411,1007.24,9986.17
412,1008.95,9684.5
413,1010.65,9435.6
414,1012.35,9301.23
415,1014.05,9189.27
416,1015.75,9132.5
417,1017.45,9119.03
418,1019.14,9117.2
419,1020.84,9150.2
420,1022.54,9189.67
421,1024.23,9229.27
422,1025.92,9237.63
423,1027.62,9251.43
424,1029.31,9239.07
425,1031,9207.03
426,1032.69,9174.13
427,1034.38,9156
428,1036.06,9163.17
429,1037.75,9150.9
430,1039.44,9132.2
431,1041.12,9186.1
432,1042.81,9168.33
433,1044.49,9178.8
434,1046.17,9183.13
435,1047.85,9185.4
436,1049.53,9162.2
437,1051.21,9103.13
438,1052.89,9071.4
439,1054.57,9021.87
440,1056.24,8981.77
441,1057.92,8965.97
442,1059.59,8881.6
443,1061.27,8834.1
444,1062.94,8743.07
445,1064.61,8693
446,1066.28,8623.17
447,1067.95,8528.43
448,1069.62,8449.6
449,1071.29,8386.5
450,1072.95,8303.5
451,1074.62,8261.83
452,1076.29,8196.03
453,1077.95,8202.93
454,1079.61,8147.83
455,1081.27,8117.8
456,1082.94,8100.27
457,1084.6,8060.87
458,1086.26,8048.2
459,1087.91,8025.1
460,1089.57,7988.2
461,1091.23,7936.5
462,1092.88,7919.4
463,1094.54,7858.97
464,1096.19,7842
465,1097.84,7811.27
466,1099.49,7780.93
467,1101.15,7786.83
468,1102.79,7743.17
469,1104.44,7735.67
470,1106.09,7718.67
471,1107.74,7769.3
472,1109.38,7726.07
473,1111.03,7761.9
474,1112.67,7755.73
475,1114.32,7743.43
476,1115.96,7737.33
477,1117.6,7700.57
478,1119.24,7699.7
479,1120.88,7659.1
480,1122.52,7602.33
481,1124.15,7585.5
482,1125.79,7543.1
483,1127.43,7504.5
484,1129.06,7452.17
485,1130.69,7414.9
486,1132.33,7383.8
487,1133.96,7365.3
488,1135.59,7323.1
489,1137.22,7286.17
490,1138.85,7256.03
491,1140.47,7221.57
492,1142.1,7186.77
493,1143.73,7151.37
494,1145.35,7146.47
495,1146.98,7098.67
496,1148.6,7112.23
497,1150.22,7087.9
498,1151.84,7091.07
499,1153.46,7091.37
500,1155.08,7088.87
501,1156.7,7079.4
502,1158.32,7094.83
503,1159.93,7082.77
504,1161.55,7086.43
505,1163.16,7044.97
506,1164.78,7039.5
507,1166.39,7060.47
508,1168,7051.13
509,1169.61,7064.23
510,1171.22,7019.13
511,1172.83,7002.8
512,1174.44,7010.63
513,1176.04,6934
514,1177.65,6923
515,1179.26,6871.23
516,1180.86,6841.6
517,1182.46,6816.07
518,1184.06,6825.27
519,1185.67,6768.63
520,1187.27,6792.53
521,1188.86,6749.43
522,1190.46,6739.7
523,1192.06,6744.07
524,1193.66,6744
525,1195.25,6774.13
526,1196.85,6746.2
527,1198.44,6723.3
528,1200.03,6711.23
529,1201.62,6744.97
530,1203.21,6713.23
531,1204.8,6733.63
532,1206.39,6741.03
533,1207.98,6696.8
534,1209.57,6679.87
535,1211.15,6659.17
536,1212.74,6628.43
537,1214.32,6610.9
538,1215.91,6567.93
539,1217.49,6550.57
540,1219.07,6527.73
541,1220.65,6499.93
542,1222.23,6490.07
543,1223.81,6435.87
544,1225.38,6433.87
545,1226.96,6392.83
546,1228.53,6401.4
547,1230.11,6384.67
548,1231.68,6360.17
549,1233.25,6349.5
550,1234.83,6325.83
551,1236.4,6327.33
552,1237.97,6312.57
553,1239.54,6311.27
554,1241.1,6278.2
555,1242.67,6275.1
556,1244.24,6255.57
557,1245.8,6217.37
558,1247.36,6221.87
559,1248.93,6175.33
560,1250.49,6173.13
561,1252.05,6134.47
562,1253.61,6090.37
563,1255.17,6096.53
564,1256.73,6045.67
565,1258.28,6020.13
566,1259.84,5986.33
567,1261.4,5926.73
568,1262.95,5939.87
569,1264.5,5889.87
570,1266.06,5874.13
571,1267.61,5842.37
572,1269.16,5802.33
573,1270.71,5794.67
574,1272.26,5778.07
575,1273.8,5724.4
