Minimal R Export

Pixel,Wavenumber,Processed
1,229.68,9726.23
2,231.77,10347.83
3,233.85,10816.83
4,235.94,11193.97
5,238.02,11432.37
6,240.1,11597.13
7,242.18,11704.1
8,244.26,11698.33
9,246.34,11652.5
10,248.42,11586.2
11,250.5,11513.3
12,252.58,11385.77
13,254.66,11266.87
14,256.73,11144.77
15,258.8,11041.03
16,260.88,10922.63
17,262.95,10792.97
18,265.02,10764.47
19,267.09,10653.1
20,269.16,10556.9
21,271.23,10444.07
22,273.3,10366.43
23,275.37,10281.57
24,277.43,10188.9
25,279.5,10122.93
26,281.56,9977.4
27,283.63,9878.7
28,285.69,9803.13
29,287.75,9721.97
30,289.81,9617.57
31,291.87,9544.8
32,293.93,9440.67
33,295.99,9358.8
34,298.05,9289.83
35,300.1,9225.7
36,302.16,9164.27
37,304.21,9104.7
38,306.26,9061.57
39,308.32,9030.6
40,310.37,8999.47
41,312.42,8983.27
42,314.47,8974.13
43,316.52,8962.1
44,318.57,8930.43
45,320.61,8964.63
46,322.66,8960.67
47,324.7,8950.87
48,326.75,8948.63
49,328.79,8998.9
50,330.83,9000.67
51,332.88,8973.33
52,334.92,9014.83
53,336.96,9037.17
54,338.99,9049.67
55,341.03,9058.47
56,343.07,9049.7
57,345.11,9082.47
58,347.14,9098.93
59,349.17,9157.5
60,351.21,9133.83
61,353.24,9172.97
62,355.27,9160.83
63,357.3,9237.43
64,359.33,9277.57
65,361.36,9280.97
66,363.39,9304.77
67,365.41,9351.63
68,367.44,9384.3
69,369.47,9435.5
70,371.49,9477.97
71,373.51,9456.4
72,375.54,9563.03
73,377.56,9595.5
74,379.58,9660.87
75,381.6,9702.07
76,383.61,9714.2
77,385.63,9806.13
78,387.65,9857.23
79,389.66,9889.07
80,391.68,9971.03
81,393.69,10002.13
82,395.71,10055.23
83,397.72,10142.67
84,399.73,10187.53
85,401.74,10230.17
86,403.75,10288.97
87,405.76,10391.17
88,407.77,10446.03
89,409.77,10516.7
90,411.78,10599.7
91,413.78,10666.03
92,415.79,10707.97
93,417.79,10763.4
94,419.79,10810.83
95,421.79,10853.4
96,423.79,10859.73
97,425.79,10922.63
98,427.79,10983.07
99,429.79,11001.5
100,431.78,11031.73
101,433.78,11102.1
102,435.77,11133.87
103,437.77,11154.17
104,439.76,11213.53
105,441.75,11264.9
106,443.74,11318.57
107,445.73,11398
108,447.72,11409.33
109,449.71,11465.33
110,451.7,11534.73
111,453.68,11579.07
112,455.67,11625.8
113,457.65,11681.83
114,459.64,11718.7
115,461.62,11764.2
116,463.6,11804.33
117,465.58,11854.63
118,467.56,11885.67
119,469.54,11945.4
120,471.52,11986.1
121,473.49,12033.23
122,475.47,12094.2
123,477.44,12137.83
124,479.42,12166.6
125,481.39,12166.47
126,483.36,12197.93
127,485.34,12225.87
128,487.31,12181.9
129,489.28,12168.57
130,491.24,12184.47
131,493.21,12125.53
132,495.18,12104.8
133,497.14,12058.33
134,499.11,11997.67
135,501.07,11995.57
136,503.04,11928.7
137,505,11882.67
138,506.96,11889.47
139,508.92,11927.5
140,510.88,11957.67
141,512.84,11973.33
142,514.79,12065.3
143,516.75,12105.63
144,518.71,12162.03
145,520.66,12156.83
146,522.62,12175.93
147,524.57,12172.7
148,526.52,12172
149,528.47,12156.27
150,530.42,12173.93
151,532.37,12222.33
152,534.32,12338.63
153,536.27,12328.2
154,538.21,12476.07
155,540.16,12524.57
156,542.1,12563.37
157,544.04,12548.2
158,545.99,12530.1
159,547.93,12477.53
160,549.87,12406.33
161,551.81,12356.53
162,553.75,12330.97
163,555.69,12311.53
164,557.62,12324.4
165,559.56,12365.47
166,561.49,12332.43
167,563.43,12378.33
168,565.36,12403.13
169,567.29,12436.67
170,569.23,12474.4
171,571.16,12517.47
172,573.09,12567.97
173,575.01,12577.77
174,576.94,12596.7
175,578.87,12642.2
176,580.79,12681.93
177,582.72,12755.47
178,584.64,12858.07
179,586.57,12902.3
180,588.49,12969.37
181,590.41,13075.1
182,592.33,13172.5
183,594.25,13309.3
184,596.17,13447.03
185,598.08,13567.8
186,600,13717.83
187,601.92,13953.67
188,603.83,14101.73
189,605.74,14276.33
190,607.66,14450.4
191,609.57,14629.67
192,611.48,14851.63
193,613.39,15044.27
194,615.3,15295.4
195,617.21,15471.4
196,619.11,15726.57
197,621.02,15904.43
198,622.92,16201.03
199,624.83,16398.23
200,626.73,16583.3
201,628.63,16814.5
202,630.53,16976.5
203,632.44,17174.93
204,634.33,17382.03
205,636.23,17571.07
206,638.13,17796.4
207,640.03,17852.37
208,641.92,18273.63
209,643.82,18460.5
210,645.71,18646.73
211,647.61,18840.07
212,649.5,19048.8
213,651.39,19215.5
214,653.28,19439.27
215,655.17,19653.63
216,657.06,19843.47
217,658.94,20053.17
218,660.83,20249.03
219,662.72,20425.8
220,664.6,20635.87
221,666.48,20801.43
222,668.37,20929.67
223,670.25,21075.6
224,672.13,21196.7
225,674.01,21328.23
226,675.89,21450.9
227,677.77,21482
228,679.64,21612.5
229,681.52,21681.47
230,683.39,21707.43
231,685.27,21778.43
232,687.14,21789.37
233,689.01,21808.37
234,690.88,21868.53
235,692.76,21907.73
236,694.62,21893
237,696.49,21895.1
238,698.36,21921.97
239,700.23,21909.17
240,702.09,21888.2
