Minimal R Export

Pixel,Wavenumber,Processed
1,229.68,9640.7
2,231.77,10313.37
3,233.85,10844.03
4,235.94,11176.6
5,238.02,11426.3
6,240.1,11563.47
7,242.18,11660.87
8,244.26,11674.37
9,246.34,11659.4
10,248.42,11595.1
11,250.5,11531.9
12,252.58,11390.9
13,254.66,11286.97
14,256.73,11157.1
15,258.8,11052.7
16,260.88,10954.53
17,262.95,10854.57
18,265.02,10765.57
19,267.09,10673.1
20,269.16,10573.9
21,271.23,10477.37
22,273.3,10414.83
23,275.37,10309.07
24,277.43,10215.13
25,279.5,10123.2
26,281.56,10014.13
27,283.63,9934.17
28,285.69,9839.83
29,287.75,9734.4
30,289.81,9645.77
31,291.87,9560.27
32,293.93,9458.5
33,295.99,9403.27
34,298.05,9302
35,300.1,9255.23
36,302.16,9196.1
37,304.21,9150.73
38,306.26,9099.37
39,308.32,9081.4
40,310.37,9023.73
41,312.42,8996.63
42,314.47,8992.67
43,316.52,8988.73
44,318.57,8990.27
45,320.61,8982.1
46,322.66,8943.07
47,324.7,8944.9
48,326.75,8972.87
49,328.79,8987.47
50,330.83,8970
51,332.88,9000.1
52,334.92,9032.67
53,336.96,9044.6
54,338.99,9030.57
55,341.03,9033.2
56,343.07,9074.27
57,345.11,9093.63
58,347.14,9144.13
59,349.17,9170.8
60,351.21,9207.67
61,353.24,9193.43
62,355.27,9253.4
63,357.3,9262.67
64,359.33,9282.57
65,361.36,9312.6
66,363.39,9349.9
67,365.41,9357.27
68,367.44,9373.07
69,369.47,9418.3
70,371.49,9457.93
71,373.51,9547.2
72,375.54,9596.83
73,377.56,9633.4
74,379.58,9662.17
75,381.6,9684.3
76,383.61,9765.77
77,385.63,9822.5
78,387.65,9849.8
79,389.66,9922.37
80,391.68,9960.67
81,393.69,9984.1
82,395.71,10074.6
83,397.72,10107.2
84,399.73,10164.97
85,401.74,10188.77
86,403.75,10287.23
87,405.76,10383.13
88,407.77,10446.83
89,409.77,10538.77
90,411.78,10608.37
91,413.78,10643.97
92,415.79,10711
93,417.79,10750.9
94,419.79,10788.7
95,421.79,10841.73
96,423.79,10911.17
97,425.79,10925.4
98,427.79,10962.77
99,429.79,10994.2
100,431.78,11037.1
101,433.78,11073.47
102,435.77,11087.67
103,437.77,11147.6
104,439.76,11185.17
105,441.75,11260.3
106,443.74,11296.9
107,445.73,11325.3
108,447.72,11358.77
109,449.71,11437.87
110,451.7,11485.53
111,453.68,11512.33
112,455.67,11605.23
113,457.65,11610.67
114,459.64,11628.37
115,461.62,11696.33
116,463.6,11737.37
117,465.58,11787.43
118,467.56,11826.87
119,469.54,11883.2
120,471.52,11940.17
121,473.49,11988.4
122,475.47,12037
123,477.44,12063.17
124,479.42,12086.9
125,481.39,12127.93
126,483.36,12152.83
127,485.34,12159.37
128,487.31,12161.17
129,489.28,12153.47
130,491.24,12149.23
131,493.21,12098.5
132,495.18,12062.33
133,497.14,12014.77
134,499.11,11961.13
135,501.07,11929
136,503.04,11875.23
137,505,11861.67
138,506.96,11878.2
139,508.92,11884.47
140,510.88,11876.77
141,512.84,11911.53
142,514.79,11949.3
143,516.75,11982.1
144,518.71,12024.57
145,520.66,12081.1
146,522.62,12096.73
147,524.57,12097.43
148,526.52,12085.03
149,528.47,12162.67
150,530.42,12218.43
151,532.37,12244.73
152,534.32,12299.37
153,536.27,12315.5
154,538.21,12324.7
155,540.16,12365.83
156,542.1,12367.9
157,544.04,12347.93
158,545.99,12339.67
159,547.93,12284.17
160,549.87,12255.17
161,551.81,12208.6
162,553.75,12209.03
163,555.69,12208.7
164,557.62,12218.57
165,559.56,12239.3
166,561.49,12266.33
167,563.43,12268.8
168,565.36,12321.13
169,567.29,12346.17
170,569.23,12339.43
171,571.16,12382.13
172,573.09,12404.07
173,575.01,12419.03
174,576.94,12454.57
175,578.87,12489.97
176,580.79,12543.73
177,582.72,12595.67
178,584.64,12707.93
179,586.57,12755.8
180,588.49,12842.43
181,590.41,12891.9
182,592.33,13011.7
183,594.25,13121.53
184,596.17,13262.07
185,598.08,13394.9
186,600,13576.4
187,601.92,13699.83
188,603.83,13820.07
189,605.74,14012
190,607.66,14196.1
191,609.57,14429.93
192,611.48,14618.6
193,613.39,14832.37
194,615.3,15037.13
195,617.21,15281.7
196,619.11,15523.8
197,621.02,15723.17
198,622.92,15967.9
199,624.83,16108.17
200,626.73,16308.63
201,628.63,16457.93
202,630.53,16657.53
203,632.44,16828.77
204,634.33,17000.83
205,636.23,17227.47
206,638.13,17430.8
207,640.03,17690.93
208,641.92,17975.9
209,643.82,18117.4
210,645.71,18326.43
211,647.61,18521.53
212,649.5,18711.2
213,651.39,18932.13
214,653.28,19131.63
215,655.17,19364.1
216,657.06,19551
217,658.94,19744.17
218,660.83,19991.07
219,662.72,20170.83
220,664.6,20363.27
221,666.48,20526.8
222,668.37,20694.63
223,670.25,20833.43
224,672.13,21001.97
225,674.01,21136.17
226,675.89,21237.43
227,677.77,21294.1
228,679.64,21426.5
229,681.52,21481.73
230,683.39,21535.57
231,685.27,21644.6
232,687.14,21665.93
233,689.01,21692.27
234,690.88,21755.1
235,692.76,21791.47
236,694.62,21785.3
237,696.49,21814
238,698.36,21846.97
239,700.23,21848.73
240,702.09,21817.2
241,703.96,21805.37
242,705.82,21769.77
243,707.68,21734.3
244,709.55,21662.37
245,711.41,21591.63
246,713.27,21492.17
247,715.13,21399.37
248,716.99,21286.93
249,718.84,21213
250,720.7,21110.8
251,722.55,21045.8
252,724.41,20988.83
253,726.26,20959.87
254,728.11,20926.5
255,729.97,20916.37
256,731.82,20919.97
257,733.67,20935.67
258,735.52,20969.1
259,737.36,20912.27
260,739.21,20793.33
261,741.06,20640.73
262,742.9,20527.13
263,744.75,20404.67
264,746.59,20374.3
265,748.43,20278.4
266,750.27,20197.17
267,752.11,20122.6
268,753.95,20072.57
269,755.79,20037
270,757.63,19982.43
271,759.46,19923.8
272,761.3,19880.67
273,763.13,19808.3
274,764.97,19752.77
275,766.8,19729.6
276,768.63,19661
277,770.46,19639.8
278,772.29,19607.47
279,774.12,19588.17
280,775.95,19589.33
281,777.78,19557.33
282,779.6,19523.2
283,781.43,19498.27
284,783.25,19517.57
285,785.08,19539.3
286,786.9,19482.83
287,788.72,19430.13
288,790.54,19402.47
289,792.36,19382.93
290,794.18,19359.83
291,796,19349.73
292,797.81,19290.7
293,799.63,19254.3
294,801.44,19207.63
295,803.26,19206.37
296,805.07,19209
297,806.88,19241.4
298,808.69,19302.23
299,810.5,19318.7
300,812.31,19356.23
301,814.12,19391.83
302,815.93,19384.1
303,817.74,19382.73
304,819.54,19377.93
305,821.35,19299.67
306,823.15,19253.9
307,824.95,19187.77
308,826.75,19169.33
309,828.55,19117.7
310,830.35,19100.3
311,832.15,19124.33
312,833.95,19091.1
313,835.75,19073.23
314,837.54,19079.2
315,839.34,19141.77
316,841.13,19163.9
317,842.92,19197.63
318,844.72,19249
319,846.51,19235.23
320,848.3,19249.53
321,850.09,19225.13
322,851.88,19220.83
323,853.66,19164.57
324,855.45,19098.33
325,857.24,19046.2
326,859.02,18938.47
327,860.8,18837.9
328,862.59,18747.1
329,864.37,18653.03
330,866.15,18574
331,867.93,18509.4
332,869.71,18416.37
333,871.49,18290.27
334,873.26,18155.3
335,875.04,18069.27
336,876.81,17962.33
337,878.59,17878.3
338,880.36,17793.37
339,882.13,17698.6
340,883.9,17584.27
341,885.68,17507.73
342,887.44,17446.23
343,889.21,17385.47
344,890.98,17351.83
345,892.75,17267.03
346,894.51,17175.1
347,896.28,17112.43
348,898.04,17051.97
349,899.8,17043.13
350,901.57,16992.67
351,903.33,16958.3
352,905.09,16856.8
353,906.85,16817.83
354,908.6,16768.37
355,910.36,16761.33
356,912.12,16706.47
357,913.87,16693.13
358,915.63,16702.33
359,917.38,16650.37
360,919.13,16646.5
361,920.88,16627.13
362,922.63,16636.23
363,924.38,16654.73
364,926.13,16678.67
365,927.88,16704.47
366,929.63,16675.17
367,931.37,16682.73
368,933.12,16687.47
369,934.86,16649.9
370,936.6,16628.4
371,938.35,16633.57
372,940.09,16633.7
373,941.83,16631.9
374,943.57,16590.07
375,945.3,16580.9
376,947.04,16555.37
377,948.78,16531.53
378,950.51,16501.4
379,952.25,16451.53
380,953.98,16410.87
381,955.71,16355.3
382,957.44,16314.5
383,959.17,16252.47
384,960.9,16206.8
385,962.63,16162.43
386,964.36,16064.87
387,966.09,16014.53
388,967.81,15951.93
389,969.54,15889.37
390,971.26,15824.8
391,972.98,15790.23
392,974.71,15735.27
393,976.43,15667.73
394,978.15,15630.93
395,979.87,15578.53
396,981.58,15529
397,983.3,15496
398,985.02,15500.33
399,986.73,15445.7
400,988.45,15431
401,990.16,15417.83
402,991.87,15429.6
403,993.59,15554.03
404,995.3,15737.17
405,997.01,16018.53
406,998.71,16295.4
407,1000.42,16453.77
408,1002.13,16407.57
409,1003.83,16163.27
410,1005.54,15803.2
411,1007.24,15449.73
412,1008.95,15086.03
413,1010.65,14819.83
414,1012.35,14613.2
415,1014.05,14499.1
416,1015.75,14434.1
417,1017.45,14371.57
418,1019.14,14357.2
419,1020.84,14321.37
420,1022.54,14303.9
421,1024.23,14323.83
422,1025.92,14306.77
423,1027.62,14265.13
424,1029.31,14228.33
425,1031,14133.7
426,1032.69,14087.97
427,1034.38,14018.67
428,1036.06,13985.1
429,1037.75,13969.57
430,1039.44,13924.27
431,1041.12,13931.57
432,1042.81,13873.17
433,1044.49,13871.37
434,1046.17,13807.73
435,1047.85,13757.47
436,1049.53,13681.93
437,1051.21,13622.7
438,1052.89,13579.8
439,1054.57,13494.87
440,1056.24,13403.47
441,1057.92,13250.17
