Minimal R Export

Pixel,Wavenumber,Processed
1,229.68,9742.43
2,231.77,10359.4
3,233.85,10840.3
4,235.94,11228.53
5,238.02,11471.43
6,240.1,11631.23
7,242.18,11721.37
8,244.26,11734.33
9,246.34,11707.37
10,248.42,11631.87
11,250.5,11552.97
12,252.58,11422.07
13,254.66,11290.7
14,256.73,11144.1
15,258.8,11048
16,260.88,10959.3
17,262.95,10820.13
18,265.02,10778.57
19,267.09,10659.83
20,269.16,10582.27
21,271.23,10474.93
22,273.3,10370.5
23,275.37,10286.77
24,277.43,10183.07
25,279.5,10122
26,281.56,9965.9
27,283.63,9861.6
28,285.69,9778.07
29,287.75,9671.7
30,289.81,9582.3
31,291.87,9505.53
32,293.93,9383.2
33,295.99,9305.7
34,298.05,9227.03
35,300.1,9137.07
36,302.16,9080.8
37,304.21,9018.23
38,306.26,8978.07
39,308.32,8911.43
40,310.37,8888.8
41,312.42,8850.83
42,314.47,8836.2
43,316.52,8818.97
44,318.57,8784.23
45,320.61,8822.13
46,322.66,8807.37
47,324.7,8789.13
48,326.75,8755.5
49,328.79,8822.27
50,330.83,8816.37
51,332.88,8784.53
52,334.92,8793.1
53,336.96,8832.23
54,338.99,8822.63
55,341.03,8816.13
56,343.07,8807.43
57,345.11,8830.63
58,347.14,8822.73
59,349.17,8860
60,351.21,8839.37
61,353.24,8874.17
62,355.27,8825.63
63,357.3,8902.13
64,359.33,8918.1
65,361.36,8892.93
66,363.39,8921.47
67,365.41,8955.53
68,367.44,8978.87
69,369.47,9000.83
70,371.49,9028.77
71,373.51,8993.9
72,375.54,9081.4
73,377.56,9092.5
74,379.58,9139.3
75,381.6,9168.47
76,383.61,9165.43
77,385.63,9242.83
78,387.65,9252.73
79,389.66,9281.7
80,391.68,9338.83
81,393.69,9343.57
82,395.71,9382.2
83,397.72,9439.07
84,399.73,9480.5
85,401.74,9526.33
86,403.75,9545.87
87,405.76,9619.27
88,407.77,9659.47
89,409.77,9716.43
90,411.78,9788.87
91,413.78,9817.77
92,415.79,9851.57
93,417.79,9881.93
94,419.79,9888.43
95,421.79,9900.1
96,423.79,9906.93
97,425.79,9929.23
98,427.79,9917.07
99,429.79,9925.8
100,431.78,9916.43
101,433.78,9952.63
102,435.77,9959.43
103,437.77,9955.17
104,439.76,9966.7
105,441.75,9994.9
106,443.74,9990.23
107,445.73,10039.37
108,447.72,10035.2
109,449.71,10049
110,451.7,10074.2
111,453.68,10107.6
112,455.67,10101.1
113,457.65,10137.9
114,459.64,10138.23
115,461.62,10165
116,463.6,10176.63
117,465.58,10208.9
118,467.56,10219.73
119,469.54,10257.97
120,471.52,10278
121,473.49,10308.6
122,475.47,10367.1
123,477.44,10379.43
124,479.42,10393.77
125,481.39,10386.3
126,483.36,10404.53
127,485.34,10401.1
128,487.31,10332.77
129,489.28,10308.53
130,491.24,10302.27
131,493.21,10192.53
132,495.18,10144.57
133,497.14,10068.17
134,499.11,9999.3
135,501.07,9940.07
136,503.04,9866.53
137,505,9803.43
138,506.96,9752.27
139,508.92,9782.2
140,510.88,9743.4
141,512.84,9707.8
142,514.79,9760.97
143,516.75,9751.4
144,518.71,9765.67
145,520.66,9722.97
146,522.62,9744.2
147,524.57,9715.87
148,526.52,9721.6
149,528.47,9682.23
150,530.42,9700.37
151,532.37,9706.57
152,534.32,9771.53
153,536.27,9701.57
154,538.21,9764.83
155,540.16,9745.37
156,542.1,9711.57
157,544.04,9680.8
158,545.99,9624.27
159,547.93,9586.2
160,549.87,9512.37
161,551.81,9458.7
162,553.75,9423.03
163,555.69,9372.2
164,557.62,9363.07
165,559.56,9363.87
166,561.49,9304.07
167,563.43,9324.17
168,565.36,9293.47
169,567.29,9308.13
170,569.23,9293.07
171,571.16,9279.17
172,573.09,9288.33
173,575.01,9256.63
174,576.94,9250.53
175,578.87,9219.6
176,580.79,9209.2
177,582.72,9222.17
178,584.64,9234.67
179,586.57,9259.1
180,588.49,9245.97
181,590.41,9283.57
182,592.33,9305.63
183,594.25,9360.7
184,596.17,9406.13
185,598.08,9423.4
186,600,9475.47
187,601.92,9595.7
188,603.83,9647.3
189,605.74,9680.37
190,607.66,9760.43
191,609.57,9823.33
192,611.48,9919.23
193,613.39,10017.83
194,615.3,10133.03
195,617.21,10215.53
196,619.11,10322.5
197,621.02,10374.53
198,622.92,10499.03
199,624.83,10540.5
200,626.73,10568.9
201,628.63,10654.4
202,630.53,10681.33
203,632.44,10742.13
204,634.33,10797.87
205,636.23,10878.53
206,638.13,10978.97
207,640.03,10794.7
208,641.92,11183.23
209,643.82,11259.53
210,645.71,11328.8
211,647.61,11390.7
212,649.5,11474.27
213,651.39,11539.57
214,653.28,11646.23
215,655.17,11733.07
216,657.06,11835.8
217,658.94,11932.23
218,660.83,12026.3
219,662.72,12119.17
220,664.6,12216.43
221,666.48,12306.83
222,668.37,12349.07
223,670.25,12442.93
224,672.13,12495.03
225,674.01,12565.73
226,675.89,12629.83
227,677.77,12633.23
228,679.64,12704.47
229,681.52,12731.63
230,683.39,12711.3
231,685.27,12752.43
232,687.14,12748.77
233,689.01,12748.6
234,690.88,12782.8
235,692.76,12807.27
236,694.62,12783.93
237,696.49,12769.63
238,698.36,12780.23
239,700.23,12788.37
240,702.09,12796.17
241,703.96,12735.2
242,705.82,12748.9
243,707.68,12713.6
244,709.55,12688.47
245,711.41,12666.3
246,713.27,12603.37
247,715.13,12576.57
248,716.99,12484.77
249,718.84,12479.1
250,720.7,12417.1
251,722.55,12413.6
252,724.41,12377.47
253,726.26,12414.33
254,728.11,12453.9
255,729.97,12491.37
256,731.82,12574.57
257,733.67,12598.4
258,735.52,12626.2
259,737.36,12568.2
260,739.21,12491.7
261,741.06,12359.7
262,742.9,12272.93
263,744.75,12151.73
264,746.59,12115.23
265,748.43,12056.43
266,750.27,12015.97
267,752.11,12004.1
268,753.95,11912.2
269,755.79,11893.9
270,757.63,11867.93
271,759.46,11863.7
272,761.3,11797.93
273,763.13,11768.4
274,764.97,11770.27
275,766.8,11768.07
276,768.63,11708.47
277,770.46,11698.97
278,772.29,11691.63
279,774.12,11654.67
280,775.95,11667.77
281,777.78,11641.93
282,779.6,11629.1
283,781.43,11632.7
284,783.25,11609.1
285,785.08,11632.33
286,786.9,11616.8
287,788.72,11605.6
288,790.54,11611.27
289,792.36,11569.93
290,794.18,11552.37
291,796,11580
292,797.81,11547.17
293,799.63,11530.6
294,801.44,11530.63
295,803.26,11530.2
296,805.07,11598.6
297,806.88,11617.57
298,808.69,11694.33
299,810.5,11766.63
300,812.31,11818.1
301,814.12,11905.53
302,815.93,11947.1
303,817.74,11972.63
304,819.54,11935.03
305,821.35,11941.8
306,823.15,11842.63
307,824.95,11814.8
308,826.75,11820.53
309,828.55,11752.43
310,830.35,11749.2
311,832.15,11723.57
312,833.95,11707.73
313,835.75,11686.53
314,837.54,11740.67
315,839.34,11744.8
316,841.13,11797.23
317,842.92,11852.2
318,844.72,11904.6
319,846.51,11965.4
320,848.3,11983.67
321,850.09,11958.03
322,851.88,11996.2
323,853.66,11962.67
324,855.45,11910.73
325,857.24,11817.07
326,859.02,11730.7
327,860.8,11656.53
328,862.59,11577.6
329,864.37,11462.9
330,866.15,11375.87
331,867.93,11314
332,869.71,11205.57
333,871.49,11157.53
334,873.26,11050.77
335,875.04,10960.67
336,876.81,10874.27
337,878.59,10810.33
338,880.36,10712.3
339,882.13,10654.77
340,883.9,10605.63
341,885.68,10527.63
342,887.44,10473.73
343,889.21,10455.17
344,890.98,10411
345,892.75,10406.23
346,894.51,10320.8
347,896.28,10297.33
348,898.04,10264.57
349,899.8,10212.17
350,901.57,10217.2
351,903.33,10213.73
352,905.09,10163.93
353,906.85,10158.17
