Minimal R Export

Pixel,Wavenumber,Processed
1,229.68,9539.97
2,231.77,10194.37
3,233.85,10692.4
4,235.94,11045.73
5,238.02,11291.23
6,240.1,11431.13
7,242.18,11513.47
8,244.26,11533.33
9,246.34,11522.03
10,248.42,11470.4
11,250.5,11414.3
12,252.58,11299.37
13,254.66,11164.8
14,256.73,11028.17
15,258.8,10930.5
16,260.88,10817.57
17,262.95,10730.3
18,265.02,10649.47
19,267.09,10553.13
20,269.16,10447.3
21,271.23,10364.43
22,273.3,10295.67
23,275.37,10194.17
24,277.43,10118.87
25,279.5,10027.77
26,281.56,9896.47
27,283.63,9804.1
28,285.69,9724.67
29,287.75,9629.27
30,289.81,9527.9
31,291.87,9461.87
32,293.93,9364.33
33,295.99,9291.93
34,298.05,9191.83
35,300.1,9149.17
36,302.16,9088.17
37,304.21,9035.07
38,306.26,9013.47
39,308.32,8982.9
40,310.37,8896.37
41,312.42,8901.23
42,314.47,8871.8
43,316.52,8884.7
44,318.57,8896.87
45,320.61,8907.67
46,322.66,8853.37
47,324.7,8849.7
48,326.75,8868.07
49,328.79,8897.1
50,330.83,8863.9
51,332.88,8897.53
52,334.92,8925.73
53,336.96,8947
54,338.99,8947.47
55,341.03,8943.83
56,343.07,8959.23
57,345.11,8994.67
58,347.14,9054.97
59,349.17,9067.23
60,351.21,9105.6
61,353.24,9077.33
62,355.27,9142.73
63,357.3,9152.97
64,359.33,9183.37
65,361.36,9219
66,363.39,9239.9
67,365.41,9249.1
68,367.44,9269.97
69,369.47,9323
70,371.49,9360.7
71,373.51,9445.4
72,375.54,9503.97
73,377.56,9526.93
74,379.58,9549.17
75,381.6,9580.27
76,383.61,9654.03
77,385.63,9720.93
78,387.65,9766.73
79,389.66,9812.13
80,391.68,9845.7
81,393.69,9880.23
82,395.71,9946.33
83,397.72,9993.53
84,399.73,10072.03
85,401.74,10107.2
86,403.75,10164.23
87,405.76,10275.23
88,407.77,10337.4
89,409.77,10421.77
90,411.78,10504.63
91,413.78,10559.73
92,415.79,10587.33
93,417.79,10634.43
94,419.79,10684.03
95,421.79,10728.07
96,423.79,10790.2
97,425.79,10784.2
98,427.79,10839.97
99,429.79,10875.33
100,431.78,10918.73
101,433.78,10970.57
102,435.77,10970.83
103,437.77,11027.33
104,439.76,11086.5
105,441.75,11140.57
106,443.74,11179.93
107,445.73,11214.97
108,447.72,11228.73
109,449.71,11317.67
110,451.7,11389.8
111,453.68,11431.47
112,455.67,11491.1
113,457.65,11508.43
114,459.64,11536.77
115,461.62,11591.13
116,463.6,11635.23
117,465.58,11692.4
118,467.56,11720.43
119,469.54,11762.63
120,471.52,11820.97
121,473.49,11869.3
122,475.47,11940.7
123,477.44,11959.1
124,479.42,11985.53
125,481.39,12026.1
126,483.36,12052.5
127,485.34,12046.6
128,487.31,12034.83
129,489.28,12024.13
130,491.24,12034.57
131,493.21,12005.83
132,495.18,11962.83
133,497.14,11915
134,499.11,11869.8
135,501.07,11818.6
136,503.04,11757.13
137,505,11768.3
138,506.96,11779.27
139,508.92,11773.27
140,510.88,11771.63
141,512.84,11795.43
142,514.79,11851.93
143,516.75,11882.73
144,518.71,11936.6
145,520.66,11987.73
