Minimal R Export

Pixel,Wavenumber,Processed
1,229.68,9552.43
2,231.77,10175.67
3,233.85,10690.23
4,235.94,11071.37
5,238.02,11320.93
6,240.1,11501.33
7,242.18,11595.1
8,244.26,11601.67
9,246.34,11567.3
10,248.42,11523.77
11,250.5,11431.57
12,252.58,11297.03
13,254.66,11184.07
14,256.73,11057.17
15,258.8,10925.57
16,260.88,10853.93
17,262.95,10724.63
18,265.02,10663.07
19,267.09,10577.87
20,269.16,10461
21,271.23,10362.7
22,273.3,10256.73
23,275.37,10222.23
24,277.43,10080.47
25,279.5,9997.77
26,281.56,9914.5
27,283.63,9789.17
28,285.69,9669.53
29,287.75,9571.03
30,289.81,9504.77
31,291.87,9404.2
32,293.93,9313.03
33,295.99,9221.13
34,298.05,9161.5
35,300.1,9048.93
36,302.16,8999.43
37,304.21,8954.17
38,306.26,8885.63
39,308.32,8880
40,310.37,8803.43
41,312.42,8802.6
42,314.47,8770.87
43,316.52,8717.7
44,318.57,8708.27
45,320.61,8751.97
46,322.66,8759.57
47,324.7,8710.6
48,326.75,8707.3
49,328.79,8713.4
50,330.83,8688.13
51,332.88,8704.47
52,334.92,8741.63
53,336.96,8747.03
54,338.99,8721.1
55,341.03,8707.37
56,343.07,8737.1
57,345.11,8750.83
58,347.14,8775.63
59,349.17,8817.2
60,351.21,8806.93
61,353.24,8764.1
62,355.27,8803.17
63,357.3,8828.03
64,359.33,8817.97
65,361.36,8833.53
66,363.39,8864.87
67,365.41,8888.47
68,367.44,8869.93
69,369.47,8896.9
70,371.49,8895.67
71,373.51,8932
72,375.54,9028.87
73,377.56,9037.7
74,379.58,9074.67
75,381.6,9080.77
76,383.61,9100.93
77,385.63,9140.63
78,387.65,9184.77
79,389.66,9238.8
80,391.68,9250.27
81,393.69,9247.47
82,395.71,9289.9
83,397.72,9342.23
84,399.73,9358.1
85,401.74,9417.03
86,403.75,9485.1
87,405.76,9541.47
88,407.77,9547.27
89,409.77,9648.87
90,411.78,9698.4
91,413.78,9735.8
92,415.79,9791.93
93,417.79,9798.4
94,419.79,9798.53
95,421.79,9793.6
96,423.79,9839.33
97,425.79,9842.9
98,427.79,9856.23
99,429.79,9845.9
100,431.78,9846.87
101,433.78,9808.07
102,435.77,9844.7
103,437.77,9860.53
104,439.76,9895.9
105,441.75,9942.03
106,443.74,9948.07
107,445.73,9935.23
108,447.72,9913.77
109,449.71,9970.87
110,451.7,9981.63
111,453.68,10013.9
112,455.67,10025.3
113,457.65,10033.4
114,459.64,10066.6
115,461.62,10105.97
116,463.6,10093.77
117,465.58,10089.63
118,467.56,10132.67
119,469.54,10181.33
120,471.52,10201.2
121,473.49,10215.33
122,475.47,10289.93
123,477.44,10299.1
124,479.42,10297.6
125,481.39,10305.03
126,483.36,10326.7
127,485.34,10314.37
128,487.31,10224.17
129,489.28,10227.6
130,491.24,10179.3
131,493.21,10149.63
132,495.18,10078.6
133,497.14,9992.77
134,499.11,9909.83
135,501.07,9857.2
136,503.04,9769.83
137,505,9711.83
138,506.96,9725.7
139,508.92,9695.97
140,510.88,9668.13
141,512.84,9631.1
142,514.79,9669.03
143,516.75,9682.47
144,518.71,9700.07
145,520.66,9703.97
146,522.62,9678.77
147,524.57,9605.4
148,526.52,9625.2
149,528.47,9585.8
150,530.42,9606.8
151,532.37,9660.87
152,534.32,9664.23
153,536.27,9650.9
154,538.21,9664.33
155,540.16,9645.67
156,542.1,9623.53
157,544.04,9581.03
158,545.99,9560.93
159,547.93,9492.1
160,549.87,9426.3
161,551.81,9370.33
162,553.75,9335.9
163,555.69,9312.2
164,557.62,9314
165,559.56,9309.5
166,561.49,9266.43
167,563.43,9248.2
168,565.36,9237.03
169,567.29,9237.43
170,569.23,9199.87
171,571.16,9215
172,573.09,9209.07
173,575.01,9157.4
174,576.94,9115.3
175,578.87,9116.77
176,580.79,9141.37
177,582.72,9155.97
178,584.64,9167.7
179,586.57,9169.8
180,588.49,9178.5
181,590.41,9189.4
182,592.33,9214.77
183,594.25,9273.7
184,596.17,9317.33
185,598.08,9372.53
186,600,9399.1
187,601.92,9443.33
188,603.83,9540.93
189,605.74,9605.27
190,607.66,9665.77
191,609.57,9781.7
192,611.48,9889.43
193,613.39,9936.27
194,615.3,10034.47
195,617.21,10156.73
196,619.11,10246.07
197,621.02,10332.3
198,622.92,10433.43
199,624.83,10484.7
200,626.73,10454.83
201,628.63,10553.4
202,630.53,10598.13
203,632.44,10655.33
204,634.33,10740.47
205,636.23,10803.6
206,638.13,10903.5
207,640.03,10982.87
208,641.92,11181.3
209,643.82,11218.7
210,645.71,11276.57
211,647.61,11369.13
212,649.5,11448.47
213,651.39,11501.37
214,653.28,11613.23
215,655.17,11700.7
216,657.06,11798.2
217,658.94,11899.77
218,660.83,12021.97
219,662.72,12094.83
220,664.6,12166.73
221,666.48,12262.3
222,668.37,12350.13
223,670.25,12444.83
224,672.13,12495.63
225,674.01,12554.57
226,675.89,12577.53
227,677.77,12616.37
228,679.64,12672.77
229,681.52,12704.37
230,683.39,12700.53
231,685.27,12745.23
232,687.14,12746.1
233,689.01,12737.63
234,690.88,12773.43
235,692.76,12796.9
236,694.62,12805.93
237,696.49,12805.33
238,698.36,12830.97
239,700.23,12787.73
240,702.09,12801.07
241,703.96,12788.23
242,705.82,12771.57
243,707.68,12751.63
244,709.55,12721.63
245,711.41,12646.2
246,713.27,12580.83
247,715.13,12555.07
248,716.99,12504.97
249,718.84,12471.4
250,720.7,12429.8
251,722.55,12429.2
252,724.41,12397.93
253,726.26,12434.8
254,728.11,12432.8
255,729.97,12488.63
256,731.82,12570.1
257,733.67,12635.77
258,735.52,12644.73
259,737.36,12596
260,739.21,12493.67
261,741.06,12399.13
262,742.9,12277.57
263,744.75,12167.17
264,746.59,12125.33
265,748.43,12082.07
266,750.27,12022.6
267,752.11,11989.37
268,753.95,11937.4
269,755.79,11933.73
270,757.63,11899.87
271,759.46,11867.73
272,761.3,11805.6
273,763.13,11758.9
274,764.97,11763.53
275,766.8,11742
276,768.63,11709
277,770.46,11729.6
278,772.29,11687.37
279,774.12,11660.43
280,775.95,11646.43
281,777.78,11645.27
282,779.6,11657.17
283,781.43,11634.27
284,783.25,11642.23
285,785.08,11650.1
286,786.9,11604.4
287,788.72,11616.83
288,790.54,11586.47
289,792.36,11555.47
290,794.18,11583.4
291,796,11554.1
292,797.81,11522.53
293,799.63,11515.93
294,801.44,11504.5
295,803.26,11542.73
296,805.07,11567.57
297,806.88,11629.13
298,808.69,11718.83
299,810.5,11755.4
300,812.31,11832.17
301,814.12,11876.8
302,815.93,11947.5
303,817.74,11974.6
304,819.54,11965.67
305,821.35,11902.1
306,823.15,11816.7
307,824.95,11776.73
308,826.75,11794.83
309,828.55,11753.43
310,830.35,11741.13
311,832.15,11693
312,833.95,11700.23
313,835.75,11680.63
314,837.54,11705.73
315,839.34,11747.47
316,841.13,11806.83
317,842.92,11859.53
318,844.72,11894.33
319,846.51,11943.03
320,848.3,11991.87
321,850.09,11973.33
322,851.88,11994.7
