Minimal R Export

Pixel,Wavenumber,Processed
1,229.68,9559.53
2,231.77,10179.1
3,233.85,10638.13
4,235.94,11007.3
5,238.02,11249.03
6,240.1,11409.63
7,242.18,11470.63
8,244.26,11474.9
9,246.34,11461.93
10,248.42,11375.8
11,250.5,11286.7
12,252.58,11151.6
13,254.66,11039.77
14,256.73,10908.67
15,258.8,10806.33
16,260.88,10700.47
17,262.95,10575.7
18,265.02,10525.17
19,267.09,10400.93
20,269.16,10305.23
21,271.23,10189.13
22,273.3,10102.33
23,275.37,10013.53
24,277.43,9921.83
25,279.5,9837.93
26,281.56,9689.13
27,283.63,9580.6
28,285.69,9475.83
29,287.75,9397.53
30,289.81,9298.53
31,291.87,9215.57
32,293.93,9097.87
33,295.99,9001.93
34,298.05,8928.5
35,300.1,8841.53
36,302.16,8790.17
37,304.21,8725.17
38,306.26,8683.07
39,308.32,8626.7
40,310.37,8586
41,312.42,8549.43
42,314.47,8551.37
43,316.52,8534.63
44,318.57,8483.23
45,320.61,8525.07
46,322.66,8520.8
47,324.7,8495
48,326.75,8507.13
49,328.79,8543.23
50,330.83,8552.3
51,332.88,8527.07
52,334.92,8572.07
53,336.96,8592.63
54,338.99,8600.53
55,341.03,8627.9
56,343.07,8636.2
57,345.11,8666.03
58,347.14,8660.43
59,349.17,8733
60,351.21,8705.57
61,353.24,8760.7
62,355.27,8750.53
63,357.3,8831.37
64,359.33,8873.87
65,361.36,8870.9
66,363.39,8895.4
67,365.41,8936.77
68,367.44,8974.67
69,369.47,9042.43
70,371.49,9080.27
71,373.51,9053.63
72,375.54,9187.13
73,377.56,9204.53
74,379.58,9257.6
75,381.6,9317.5
76,383.61,9326.17
77,385.63,9423.27
78,387.65,9464.03
79,389.66,9521.73
80,391.68,9590.33
81,393.69,9625.5
82,395.71,9685.53
83,397.72,9759.77
84,399.73,9797.73
85,401.74,9867.33
86,403.75,9923.93
87,405.76,10008.37
88,407.77,10077.37
89,409.77,10141.5
90,411.78,10225.07
91,413.78,10297.43
92,415.79,10349.13
93,417.79,10393.33
94,419.79,10446.6
95,421.79,10497.3
96,423.79,10520.33
97,425.79,10563.17
98,427.79,10622.73
99,429.79,10647.57
100,431.78,10667.6
101,433.78,10741
102,435.77,10782.8
103,437.77,10801.27
104,439.76,10853.73
105,441.75,10925.6
106,443.74,10955.17
107,445.73,11014.1
108,447.72,11045.63
109,449.71,11100.4
110,451.7,11160.83
111,453.68,11228.53
112,455.67,11256
113,457.65,11312.47
114,459.64,11344.7
115,461.62,11419.67
116,463.6,11448.73
117,465.58,11505.27
118,467.56,11553.3
119,469.54,11586.77
120,471.52,11622.47
121,473.49,11701.57
122,475.47,11757.93
123,477.44,11811.3
124,479.42,11828.97
125,481.39,11858.43
126,483.36,11879.13
127,485.34,11897.27
128,487.31,11882.97
129,489.28,11849.47
130,491.24,11889.1
131,493.21,11832.73
132,495.18,11797.93
133,497.14,11743.87
134,499.11,11695.97
135,501.07,11693.17
136,503.04,11653.23
137,505,11599.93
138,506.96,11587.2
139,508.92,11604.93
140,510.88,11582.23
141,512.84,11605.37
142,514.79,11645.47
143,516.75,11671.37
144,518.71,11744.23
145,520.66,11714.57
146,522.62,11752.13
147,524.57,11777.6
148,526.52,11814.8
149,528.47,11813.83
150,530.42,11864.37
151,532.37,11897.43
152,534.32,11980.07
153,536.27,11948.7
154,538.21,12075.7
155,540.16,12097.33
156,542.1,12079.8
157,544.04,12072.7
158,545.99,12081.63
159,547.93,12032.77
160,549.87,12029.37
161,551.81,12005.23
162,553.75,12013.5
163,555.69,11997.47
164,557.62,12014.63
165,559.56,12039.3
166,561.49,12004.13
167,563.43,12071.1
168,565.36,12073.63
169,567.29,12132.57
170,569.23,12150.7
171,571.16,12177.07
172,573.09,12245.73
173,575.01,12245.73
174,576.94,12283.43
175,578.87,12325.97
176,580.79,12356.43
177,582.72,12440
178,584.64,12519.3
179,586.57,12571.5
180,588.49,12639.1
181,590.41,12765.17
182,592.33,12849.47
183,594.25,13004.03
184,596.17,13134.6
185,598.08,13251.77
186,600,13366.5
187,601.92,13601
188,603.83,13766.5
189,605.74,13944.9
190,607.66,14118.57
191,609.57,14315.93
192,611.48,14520.67
193,613.39,14713.57
194,615.3,14968.97
195,617.21,15167.33
196,619.11,15404.03
197,621.02,15598
198,622.92,15854.13
199,624.83,16046.77
200,626.73,16236.17
201,628.63,16488.77
202,630.53,16665.13
203,632.44,16871.33
204,634.33,17074.8
205,636.23,17277.1
206,638.13,17475.07
207,640.03,17579.03
208,641.92,18005.7
209,643.82,18158.13
210,645.71,18395.6
211,647.61,18588.83
212,649.5,18793.7
213,651.39,18994.77
214,653.28,19251.77
215,655.17,19482.33
216,657.06,19678.5
217,658.94,19921.2
218,660.83,20141.3
219,662.72,20321.1
220,664.6,20525.73
221,666.48,20742.6
222,668.37,20886.47
223,670.25,21067.33
224,672.13,21195.27
225,674.01,21335.53
226,675.89,21477.53
227,677.77,21559.97
228,679.64,21690.67
229,681.52,21788.33
230,683.39,21823.3
231,685.27,21955.23
232,687.14,21965.6
233,689.01,22023.43
234,690.88,22089.53
235,692.76,22123.97
236,694.62,22138.8
237,696.49,22163.33
238,698.36,22189.43
239,700.23,22189.63
240,702.09,22176.17
241,703.96,22122.33
242,705.82,22130.43
243,707.68,22104.6
244,709.55,22020.67
245,711.41,21962
246,713.27,21854.33
247,715.13,21819.57
248,716.99,21677.4
249,718.84,21616.07
250,720.7,21514.83
251,722.55,21467.2
252,724.41,21335.8
253,726.26,21317.03
254,728.11,21303.9
255,729.97,21285.2
256,731.82,21293.1
257,733.67,21281.97
258,735.52,21271.67
259,737.36,21192.6
