Minimal R Export

Pixel,Wavenumber,Processed
1,229.68,8908.2
2,231.77,9467.33
3,233.85,9925.8
4,235.94,10283.73
5,238.02,10512.1
6,240.1,10676.57
7,242.18,10766.07
8,244.26,10781.8
9,246.34,10741.83
10,248.42,10722.17
11,250.5,10615.97
12,252.58,10523.27
13,254.66,10423.27
14,256.73,10311
15,258.8,10206
16,260.88,10137.3
17,262.95,10019.8
18,265.02,9994.37
19,267.09,9892.03
20,269.16,9816.9
21,271.23,9718
22,273.3,9627.47
23,275.37,9593.37
24,277.43,9466
25,279.5,9383.43
26,281.56,9322.8
27,283.63,9213.8
28,285.69,9127.47
29,287.75,9037.33
30,289.81,8969.03
31,291.87,8877.57
32,293.93,8800.63
33,295.99,8717.37
34,298.05,8654.47
35,300.1,8561.13
36,302.16,8518.77
37,304.21,8488.6
38,306.26,8440.17
39,308.32,8442.57
40,310.37,8376.47
41,312.42,8383.83
42,314.47,8350.97
43,316.52,8331.93
44,318.57,8327.63
45,320.61,8376.3
46,322.66,8379
47,324.7,8346.8
48,326.75,8341.67
49,328.79,8365.3
50,330.83,8357.27
51,332.88,8372.87
52,334.92,8431.3
53,336.96,8447.27
54,338.99,8441.37
55,341.03,8439.7
56,343.07,8466.1
57,345.11,8497.73
58,347.14,8545.87
59,349.17,8590.03
60,351.21,8589.53
61,353.24,8578.23
62,355.27,8623.1
63,357.3,8666.43
64,359.33,8686.9
65,361.36,8710.67
66,363.39,8761.3
67,365.41,8800.93
68,367.44,8799.1
69,369.47,8838.27
70,371.49,8865.6
71,373.51,8909.4
72,375.54,9034.37
73,377.56,9058.17
74,379.58,9092.23
75,381.6,9111.23
76,383.61,9162.43
77,385.63,9218.13
78,387.65,9273.07
79,389.66,9352.67
80,391.68,9375.2
81,393.69,9415.23
82,395.71,9459.43
83,397.72,9537.87
84,399.73,9577.8
85,401.74,9649.27
86,403.75,9725.03
87,405.76,9780.9
88,407.77,9820.7
89,409.77,9926.67
90,411.78,9971.57
91,413.78,10065.77
92,415.79,10125.67
93,417.79,10159.9
94,419.79,10185.53
95,421.79,10224.07
96,423.79,10288.57
97,425.79,10318.5
98,427.79,10366.93
99,429.79,10411.97
100,431.78,10428.53
101,433.78,10419.07
102,435.77,10480.03
103,437.77,10543.03
104,439.76,10602.23
105,441.75,10673.7
106,443.74,10739.97
107,445.73,10735.27
108,447.72,10755.37
109,449.71,10846.43
110,451.7,10892.43
111,453.68,10940.37
112,455.67,10989.53
113,457.65,11009.3
114,459.64,11075.03
115,461.62,11129.5
116,463.6,11150.67
117,465.58,11182
118,467.56,11244.43
119,469.54,11312.37
120,471.52,11342.07
121,473.49,11388.43
122,475.47,11469.23
123,477.44,11496.77
124,479.42,11504.2
125,481.39,11548.27
126,483.36,11570.6
127,485.34,11584.93
128,487.31,11527.53
129,489.28,11535.83
130,491.24,11554.87
131,493.21,11535.87
132,495.18,11485.33
133,497.14,11446.37
134,499.11,11399.87
135,501.07,11386.73
136,503.04,11325.17
137,505,11301.6
138,506.96,11334.17
139,508.92,11335.53
140,510.88,11322.3
141,512.84,11313.4
142,514.79,11363.2
143,516.75,11402.47
144,518.71,11441.43
145,520.66,11485.27
146,522.62,11507.93
