Minimal R Export

Pixel,Wavenumber,Processed
1,229.68,9687.87
2,231.77,10312
3,233.85,10782.93
4,235.94,11153.7
5,238.02,11380
6,240.1,11540.07
7,242.18,11620.23
8,244.26,11616.57
9,246.34,11558.3
10,248.42,11496.37
11,250.5,11405.8
12,252.58,11276.63
13,254.66,11150.93
14,256.73,11015.73
15,258.8,10896.4
16,260.88,10772.77
17,262.95,10627.73
18,265.02,10581.5
19,267.09,10457.7
20,269.16,10344.23
21,271.23,10235.33
22,273.3,10149.57
23,275.37,10056.4
24,277.43,9957.23
25,279.5,9878.9
26,281.56,9709.2
27,283.63,9611.87
28,285.69,9524.47
29,287.75,9413.67
30,289.81,9311.93
31,291.87,9216.37
32,293.93,9115.53
33,295.99,9009.83
34,298.05,8949.57
35,300.1,8856.77
36,302.16,8780.2
37,304.21,8724.07
38,306.26,8692.4
39,308.32,8635.33
40,310.37,8589.73
41,312.42,8572
42,314.47,8540.83
43,316.52,8531.9
44,318.57,8491.23
45,320.61,8525.4
46,322.66,8507.4
47,324.7,8512.27
48,326.75,8480.7
49,328.79,8521.3
50,330.83,8530.1
51,332.88,8495.33
52,334.92,8537.47
53,336.96,8551.43
54,338.99,8560.5
55,341.03,8555.6
56,343.07,8570.07
57,345.11,8588.4
58,347.14,8600.03
59,349.17,8657.2
60,351.21,8635.6
61,353.24,8696.3
62,355.27,8661.83
63,357.3,8742.53
64,359.33,8763.97
65,361.36,8772.53
66,363.39,8814.9
67,365.41,8861.13
68,367.44,8880.3
69,369.47,8937.47
70,371.49,8963.27
71,373.51,8963.17
72,375.54,9071.3
73,377.56,9105.47
74,379.58,9156.1
75,381.6,9209.3
76,383.61,9215.93
77,385.63,9281.5
78,387.65,9338.7
79,389.66,9380.27
80,391.68,9462.77
81,393.69,9495.97
82,395.71,9548.5
83,397.72,9620.77
84,399.73,9671.57
85,401.74,9731.37
86,403.75,9782.1
87,405.76,9875.7
88,407.77,9922.47
89,409.77,10000.97
90,411.78,10102.53
91,413.78,10147.33
92,415.79,10216.5
93,417.79,10257.57
94,419.79,10295.23
95,421.79,10349.43
96,423.79,10376.93
97,425.79,10433.4
98,427.79,10476.6
