Minimal R Export

Pixel,Wavenumber,Processed
1,229.68,9457.67
2,231.77,10075.8
3,233.85,10567.53
4,235.94,10962.83
5,238.02,11172.53
6,240.1,11368.13
7,242.18,11452.17
8,244.26,11454.83
9,246.34,11449.5
10,248.42,11388.7
11,250.5,11288.67
12,252.58,11168.73
13,254.66,11032.17
14,256.73,10895.7
15,258.8,10785.67
16,260.88,10699.3
17,262.95,10543.5
18,265.02,10491.67
19,267.09,10382.73
20,269.16,10275.6
21,271.23,10171.37
22,273.3,10088.13
23,275.37,10012.83
24,277.43,9917.4
25,279.5,9813.9
26,281.56,9688.67
27,283.63,9595.03
28,285.69,9498.23
29,287.75,9413.87
30,289.81,9303.97
31,291.87,9219
32,293.93,9113.73
33,295.99,9019.63
34,298.05,8963.7
35,300.1,8878.4
36,302.16,8819.63
37,304.21,8763.7
38,306.26,8730.13
39,308.32,8682.67
40,310.37,8634.43
41,312.42,8625
42,314.47,8620.23
43,316.52,8602.1
44,318.57,8573.37
45,320.61,8595.23
46,322.66,8586.43
47,324.7,8582.77
48,326.75,8572.77
49,328.79,8636.67
50,330.83,8629.8
51,332.88,8599.57
52,334.92,8645.47
53,336.96,8652.67
54,338.99,8670.4
55,341.03,8685.77
56,343.07,8687.57
57,345.11,8701.13
58,347.14,8724.43
59,349.17,8783.57
60,351.21,8754.4
61,353.24,8792.1
62,355.27,8790.1
63,357.3,8852.43
64,359.33,8895.6
65,361.36,8903.73
66,363.39,8921.47
67,365.41,8957.83
68,367.44,8992.87
69,369.47,9040.7
70,371.49,9074.7
71,373.51,9048.17
72,375.54,9178.3
73,377.56,9178.33
74,379.58,9248.83
75,381.6,9315
76,383.61,9329
77,385.63,9403.77
78,387.65,9449.97
79,389.66,9495.23
80,391.68,9556
81,393.69,9587.07
82,395.71,9655
83,397.72,9714.83
84,399.73,9747.7
85,401.74,9831.37
86,403.75,9865.97
87,405.76,9979.1
88,407.77,10040.1
89,409.77,10111.37
90,411.78,10198.83
91,413.78,10247.93
92,415.79,10308.83
93,417.79,10346.9
94,419.79,10388.9
95,421.79,10452.7
96,423.79,10488.87
97,425.79,10528.6
98,427.79,10568.23
99,429.79,10588.63
100,431.78,10615.4
101,433.78,10682.93
102,435.77,10722.77
103,437.77,10756.9
104,439.76,10802.7
105,441.75,10874.7
106,443.74,10894.17
107,445.73,10976.9
108,447.72,11007.47
109,449.71,11049.8
110,451.7,11101.07
111,453.68,11132.43
112,455.67,11195.13
113,457.65,11231.3
114,459.64,11268.6
115,461.62,11343.93
116,463.6,11370.33
117,465.58,11407.2
118,467.56,11452.07
119,469.54,11482.33
120,471.52,11534.73
121,473.49,11590
122,475.47,11664.03
123,477.44,11685.13
124,479.42,11711.8
125,481.39,11735.6
126,483.36,11761.77
127,485.34,11792.23
128,487.31,11765.6
129,489.28,11742.83
130,491.24,11746.97
131,493.21,11681.03
132,495.18,11645.87
133,497.14,11600.43
134,499.11,11560.53
135,501.07,11550.47
136,503.04,11491.8
137,505,11447.3
138,506.96,11452.03
139,508.92,11473.7
140,510.88,11504.73
141,512.84,11529.67
142,514.79,11612.8
143,516.75,11667.8
144,518.71,11735.17
145,520.66,11742.3
146,522.62,11735.33
147,524.57,11725.97
148,526.52,11734.7
149,528.47,11709.33
150,530.42,11737.17
151,532.37,11782.57
152,534.32,11868.23
153,536.27,11873.8
154,538.21,12017.37
155,540.16,12064.67
156,542.1,12092.47
157,544.04,12079.27
158,545.99,12056.67
159,547.93,12004.37
160,549.87,11943.17
161,551.81,11883.9
162,553.75,11874.63
163,555.69,11851.57
164,557.62,11855.7
165,559.56,11876.17
166,561.49,11867.67
167,563.43,11917.57
168,565.36,11930.73
169,567.29,11966.83
170,569.23,12002.47
171,571.16,12038.63
172,573.09,12091.2
173,575.01,12094.93
174,576.94,12123.6
175,578.87,12164.2
176,580.79,12193.07
177,582.72,12264.2
178,584.64,12354.97
179,586.57,12397.47
180,588.49,12469.53
181,590.41,12581.5
182,592.33,12674.9
183,594.25,12800.97
184,596.17,12954.67
185,598.08,13053.3
186,600,13187.97
187,601.92,13416.73
188,603.83,13574.3
189,605.74,13737.87
190,607.66,13904.1
191,609.57,14104.23
192,611.48,14303.37
193,613.39,14485.77
194,615.3,14724.47
195,617.21,14938.1
196,619.11,15151.9
197,621.02,15354.7
198,622.92,15618.13
199,624.83,15810.93
200,626.73,15979.97
201,628.63,16213.43
202,630.53,16386.77
203,632.44,16566.6
204,634.33,16783.27
205,636.23,16954.6
206,638.13,17163.07
207,640.03,17196.93
208,641.92,17634.77
209,643.82,17826.03
210,645.71,18044.53
211,647.61,18217
212,649.5,18406.37
213,651.39,18610.2
214,653.28,18832.57
215,655.17,19039.8
216,657.06,19211.77
217,658.94,19429.5
218,660.83,19616
219,662.72,19771.4
220,664.6,19973.53
221,666.48,20162.2
222,668.37,20275.63
223,670.25,20439.37
224,672.13,20565.13
225,674.01,20664.87
226,675.89,20779.4
227,677.77,20838.07
228,679.64,20955.33
229,681.52,21024.73
230,683.39,21038.07
231,685.27,21144.3
232,687.14,21131.7
233,689.01,21172.5
234,690.88,21245.47
235,692.76,21266.7
236,694.62,21265.97
237,696.49,21271.73
238,698.36,21286.17
239,700.23,21275.03
240,702.09,21250.4
241,703.96,21196
242,705.82,21177.33
243,707.68,21139.43
244,709.55,21091.4
245,711.41,21009.37
246,713.27,20890.8
247,715.13,20839.97
248,716.99,20716.73
249,718.84,20652.7
250,720.7,20559.87
251,722.55,20542.37
252,724.41,20422.67
253,726.26,20451.43
254,728.11,20503.43
255,729.97,20557.83
256,731.82,20670
257,733.67,20726.83
258,735.52,20732.53
259,737.36,20665
260,739.21,20528.87
261,741.06,20345.7
262,742.9,20158.23
263,744.75,19953.87
264,746.59,19859.4
265,748.43,19712.7
266,750.27,19638.9
267,752.11,19618.63
268,753.95,19489.7
269,755.79,19425.27
270,757.63,19396.4
271,759.46,19359.43
272,761.3,19256.97
273,763.13,19207.33
274,764.97,19185.63
275,766.8,19149.8
276,768.63,19071.5
277,770.46,19077.53
278,772.29,19037.07
279,774.12,19004.2
280,775.95,19018.57
281,777.78,19001.27
282,779.6,19010.3
283,781.43,18961.77
284,783.25,18966.5
285,785.08,18963.13
286,786.9,18926.23
287,788.72,18912.97
288,790.54,18907.17
289,792.36,18855.93
290,794.18,18829.43
291,796,18821.93
292,797.81,18765.9
293,799.63,18723.57
294,801.44,18674.4
295,803.26,18612.73
296,805.07,18580.43
297,806.88,18554.87
298,808.69,18530.3
299,810.5,18542.57
300,812.31,18508.8
301,814.12,18526.33
302,815.93,18524.07
303,817.74,18549.63
304,819.54,18540.4
305,821.35,18547.77
306,823.15,18518.47
307,824.95,18511.2
308,826.75,18523.83
309,828.55,18477.37
310,830.35,18490.43
311,832.15,18479.13
312,833.95,18491.8
313,835.75,18481.8
