Minimal R Export

Pixel,Wavenumber,Processed
1,229.68,9665.77
2,231.77,10287.57
3,233.85,10768.7
4,235.94,11146.7
5,238.02,11383.8
6,240.1,11531.83
7,242.18,11632.97
8,244.26,11623.77
9,246.34,11598.53
10,248.42,11541.23
11,250.5,11452.4
12,252.58,11339.87
13,254.66,11195.23
14,256.73,11085.87
15,258.8,10991.7
16,260.88,10877.5
17,262.95,10758.23
18,265.02,10708.73
19,267.09,10616.73
20,269.16,10503.1
21,271.23,10412.53
22,273.3,10321.13
23,275.37,10240.23
24,277.43,10160.53
25,279.5,10098.8
26,281.56,9946.9
27,283.63,9841.3
28,285.69,9783.07
29,287.75,9690.03
30,289.81,9591.5
31,291.87,9530.17
32,293.93,9404.93
33,295.99,9330.3
34,298.05,9267.03
35,300.1,9193.5
36,302.16,9142.03
37,304.21,9091.6
38,306.26,9062.37
39,308.32,9019.27
40,310.37,8986.3
41,312.42,8970.97
42,314.47,8954.2
43,316.52,8950.13
44,318.57,8910.83
45,320.61,8938.17
46,322.66,8946.77
47,324.7,8948.77
48,326.75,8922.2
49,328.79,8970.03
50,330.83,8997.77
51,332.88,8966.07
52,334.92,9020.27
53,336.96,9031.47
54,338.99,9042.6
55,341.03,9056.13
56,343.07,9047.73
57,345.11,9079
58,347.14,9084.57
59,349.17,9152.2
60,351.21,9121.97
61,353.24,9179.8
62,355.27,9144.87
63,357.3,9229.6
64,359.33,9275.33
65,361.36,9272.8
66,363.39,9308.8
67,365.41,9351.77
68,367.44,9383.47
69,369.47,9428.07
70,371.49,9464.43
71,373.51,9448.97
72,375.54,9574.23
73,377.56,9587.2
74,379.58,9654.73
75,381.6,9691.4
76,383.61,9719.83
77,385.63,9790.13
78,387.65,9836.5
79,389.66,9881.97
80,391.68,9967.13
81,393.69,9999.67
82,395.71,10040.5
83,397.72,10126.77
84,399.73,10185.27
85,401.74,10236.43
86,403.75,10281.2
87,405.76,10391.43
88,407.77,10443.27
89,409.77,10509.97
90,411.78,10605.77
91,413.78,10655.67
92,415.79,10715.2
93,417.79,10770.83
94,419.79,10809.47
95,421.79,10840.77
96,423.79,10883.93
97,425.79,10930.33
98,427.79,10980.53
99,429.79,11009.6
100,431.78,11040.5
101,433.78,11108.7
102,435.77,11136.6
103,437.77,11172.1
104,439.76,11231.57
105,441.75,11286.73
106,443.74,11318.23
107,445.73,11398.33
108,447.72,11414.87
109,449.71,11468.37
110,451.7,11530.13
111,453.68,11590.67
112,455.67,11640.17
113,457.65,11688.7
114,459.64,11720.03
115,461.62,11787.93
116,463.6,11829.1
117,465.58,11867.43
118,467.56,11912.57
119,469.54,11952.23
120,471.52,12009.07
121,473.49,12052.43
122,475.47,12115.23
123,477.44,12149.07
124,479.42,12188.7
125,481.39,12193.13
126,483.36,12224.3
127,485.34,12254.33
128,487.31,12205.47
129,489.28,12192.9
130,491.24,12219.53
131,493.21,12151.43
132,495.18,12115.07
